business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Citykart,Departmental Store,Shopping mall,Shopping mall,471318,N/A,https://citykart.co.in/,4.4,,"WH5M+7RJ, Naya Mohalla, Chhatarpur, Madhya Pradesh 471001",Naya Mohalla,24.907695699999998,79.5832002,ChIJU8Tvi-2XgjkRT4VZ4KBFIzY,https://www.google.com/maps/place/?q=place_id:ChIJU8Tvi-2XgjkRT4VZ4KBFIzY,part_080,2026-09-19 05:52:58,12
Chhatarpur-E Bazar,Departmental Store,Smart shop,Smart shop,471318,N/A,N/A,5.0,,"Kanpur - Sagar Hwy, Loknathpuram, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001","Loknathpuram, Shanti Nagar",24.901269499999998,79.5770453,ChIJ1Uwyb9KXgjkRITkXWCrpiKI,https://www.google.com/maps/place/?q=place_id:ChIJ1Uwyb9KXgjkRITkXWCrpiKI,part_080,2026-09-19 05:52:58,13
Anurag City Center,Departmental Store,Shopping mall,Shopping mall,471318,N/A,N/A,3.5,,"WH2Q+C82, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001",Shanti Nagar,24.901004999999998,79.588257,ChIJacvh_sOXgjkRVzuAndrE6e8,https://www.google.com/maps/place/?q=place_id:ChIJacvh_sOXgjkRVzuAndrE6e8,part_080,2026-09-19 05:52:58,14
Palak General Store,Departmental Store,Grocery store,"Grocery store, Store",471318,+91 97545 45751,N/A,4.2,,"Barigarh, Madhya Pradesh 471510",471318,25.2367395,80.0320813,ChIJb5YUTkPVgjkR-PAQBKLS9CE,https://www.google.com/maps/place/?q=place_id:ChIJb5YUTkPVgjkR-PAQBKLS9CE,part_080,2026-09-19 05:52:58,15
RAM NARAYAN TRADRES,Departmental Store,General store,General store,471318,N/A,N/A,3.8,,"VHX9+F52, Deri Rd, Krishna Colony, Bakayan, Peptech City, Chhatarpur, Madhya Pradesh 471001","Krishna Colony, Bakayan, Peptech City",24.898637599999997,79.5678765,ChIJQzDg2vOXgjkRERb0dnivrr4,https://www.google.com/maps/place/?q=place_id:ChIJQzDg2vOXgjkRERb0dnivrr4,part_080,2026-09-19 05:52:58,16
PANKAJ DEPARTMENTAL STORE,Departmental Store,Department store,"Department store, General store, Grocery store",471318,+91 88004 25349,N/A,4.4,,"shop no 119, near gurudura, Sultanpur, New Delhi, Delhi 110030",Sultanpur,28.4935691,77.1590617,ChIJvRGBxloeDTkRO_KYE8KcCWw,https://www.google.com/maps/place/?q=place_id:ChIJvRGBxloeDTkRO_KYE8KcCWw,part_080,2026-09-19 05:53:00,17
Dosaj & Company,Departmental Store,Electronics store,Electronics store,471318,+91 70003 59839,https://www.amazon.in/l/27943762031?_encoding=UTF8&me=A31AJR69MY350L&marketplaceID=A21TJRUUN4KGV&ref=lssfsb,4.9,,"Mahoba Road, near Bus stand, Toria Mohalla, Chhatarpur, Madhya Pradesh 471001",Toria Mohalla,24.9213472,79.58503069999999,ChIJEW1d92C9gjkRAAAAsHoThws,https://www.google.com/maps/place/?q=place_id:ChIJEW1d92C9gjkRAAAAsHoThws,part_080,2026-09-19 05:53:00,18
Super kirana store and general Store,Departmental Store,Wholesale Food Store,Wholesale Food Store,471318,N/A,N/A,5.0,,"infront of vrindavan colony, Narayanpura Road, Chhatarpur, Vrindavanpuram, Madhya Pradesh 471001",471318,24.9257566,79.5714836,ChIJzw34FAC9gjkRpU757EpJfPU,https://www.google.com/maps/place/?q=place_id:ChIJzw34FAC9gjkRpU757EpJfPU,part_080,2026-09-19 05:53:00,19
Departmental Store,Departmental Store,Home goods store,Home goods store,471318,N/A,N/A,,,"WHHM+8MM, Vishwanath Colony, Chhatarpur, Madhya Pradesh 471001",Vishwanath Colony,24.928337,79.58416799999999,ChIJ7x_YzPi9gjkRpsWgbUnMXXg,https://www.google.com/maps/place/?q=place_id:ChIJ7x_YzPi9gjkRpsWgbUnMXXg,part_080,2026-09-19 05:53:00,20
"Bamhori, Madhya Pradesh 471318",Departmental Store,Postal code,Postal code,471318,N/A,N/A,,,"Bamhori, Madhya Pradesh",471318,24.290325499999998,79.33528989999999,ChIJAUFj_ziaeDkRQK9mZKlzigY,https://www.google.com/maps/place/?q=place_id:ChIJAUFj_ziaeDkRQK9mZKlzigY,part_080,2026-09-19 05:53:01,21
Gupta Provision,Provision Store,Shopping mall,Shopping mall,471318,+91 95893 79990,N/A,4.2,22.0,"Infront of distric Hospital, Chhatrasal Chowk, beside of Rakesh Medical, chouraha, Chhatarpur, Madhya Pradesh 471001",chouraha,24.9067945,79.5834598,ChIJ99zNUd2XgjkRsvVeWA5rdpU,https://www.google.com/maps/place/?q=place_id:ChIJ99zNUd2XgjkRsvVeWA5rdpU,part_080,2026-09-19 05:52:58,22
Low Price super Store,Provision Store,Grocery store,Grocery store,471318,+91 91317 29542,N/A,4.1,134.0,"New Colony, Chhatarpur, Madhya Pradesh 471001",New Colony,24.9049558,79.58494,ChIJyY9N3cKXgjkRmAKhFCli0Q4,https://www.google.com/maps/place/?q=place_id:ChIJyY9N3cKXgjkRmAKhFCli0Q4,part_080,2026-09-19 05:52:58,23
Madhur Kirana Store,Provision Store,Supermarket,Supermarket,471318,+91 99939 24802,N/A,3.1,25.0,"VHX9+95W, Deri Rd, Krishna Colony, Bakayan, Peptech City, Chhatarpur, Madhya Pradesh 471001","Krishna Colony, Bakayan, Peptech City",24.898496599999998,79.56796299999999,ChIJ2fxaxfOXgjkRwGcxoRwIm-o,https://www.google.com/maps/place/?q=place_id:ChIJ2fxaxfOXgjkRwGcxoRwIm-o,part_080,2026-09-19 05:52:58,24
मैेनका स्टोर्स बकस्वाहा,Provision Store,General store,General store,471318,+91 95898 19011,N/A,3.8,17.0,"bazar, Ward no- 5, Near Ram mandir, Main market, Bada, Buxwaha, Madhya Pradesh 471318",471318,24.2519615,79.286737,ChIJyScTfPebeDkRlp7d_0E3i7Q,https://www.google.com/maps/place/?q=place_id:ChIJyScTfPebeDkRlp7d_0E3i7Q,part_080,2026-09-19 05:52:58,25
Manu General Store,Provision Store,General store,General store,471318,+91 82697 26022,N/A,5.0,3.0,"Govt.Old Complex, Bus stand, Buxwaha, Madhya Pradesh 471318",471318,24.2501398,79.284629,ChIJyx0Gg7WbeDkReKeeT870WkA,https://www.google.com/maps/place/?q=place_id:ChIJyx0Gg7WbeDkReKeeT870WkA,part_080,2026-09-19 05:52:58,26
Rabbu General Store,Provision Store,General store,General store,471318,N/A,N/A,5.0,2.0,"772P+PPX, Buxwaha, Madhya Pradesh 471318",471318,24.2518694,79.286862,ChIJx8vJO8-beDkRKWNqm9O_pJk,https://www.google.com/maps/place/?q=place_id:ChIJx8vJO8-beDkRKWNqm9O_pJk,part_080,2026-09-19 05:52:58,27
Muskan General Store,Provision Store,General store,General store,471318,+91 99932 84425,N/A,4.7,13.0,"42M2+34R, Laundi - Chhatarpur Rd, Lavkush Nagar, Madhya Pradesh 471515",471318,25.132738099999997,80.0002598,ChIJJdFXaAfagjkRxbSY9hsj1t0,https://www.google.com/maps/place/?q=place_id:ChIJJdFXaAfagjkRxbSY9hsj1t0,part_080,2026-09-19 05:52:58,28
Home hub super store,Provision Store,Grocery store,Grocery store,471318,N/A,N/A,5.0,6.0,"WH2G+MX5, Loknathpuram, Shanti Nagar, Chhatarpur, Madhya Pradesh 471001","Loknathpuram, Shanti Nagar",24.9016718,79.5773828,ChIJL_M8MyKXgjkRl3_wXqtUlAo,https://www.google.com/maps/place/?q=place_id:ChIJL_M8MyKXgjkRl3_wXqtUlAo,part_080,2026-09-19 05:52:59,29
Vishal Mega Mart,Provision Store,Hypermarket,"Hypermarket, Baby clothing store, Clothing store, Supermarket, T-shirt store, Tuxedo shop",471318,+91 93549 38574,https://stores.vishalmegamart.com/shopping-mart-narayanpura-chhatarpur-31104/home?utm_source=GMB,4.0,1100.0,"Plot No 95/85, 96/86 and 97/87, Ward No 1 Jawahar Marg, Nowgong Road, Chhatarpur, Madhya Pradesh 471001","Chetgiri Colony, Narayanpura",24.923613399999997,79.58233849999999,ChIJJ8GNcCG9gjkRDKYO6SKp36I,https://www.google.com/maps/place/?q=place_id:ChIJJ8GNcCG9gjkRDKYO6SKp36I,part_080,2026-09-19 05:52:59,30
SMART Point,Provision Store,Grocery store,Grocery store,471318,N/A,N/A,4.0,52.0,"Sh Chandrika Prasa and Dwivedi Property, near Sbi, Nowgong, Madhya Pradesh 471201",471318,25.0666059,79.43760309999999,ChIJoSwptmGngjkREtjP1J4sR-s,https://www.google.com/maps/place/?q=place_id:ChIJoSwptmGngjkREtjP1J4sR-s,part_080,2026-09-19 05:52:59,31
Manoj Kushwaha Kirana Store,Provision Store,Store,"Store, General store",471318,+91 97708 96969,N/A,3.4,12.0,"Gourari, Madhya Pradesh 471411",471318,25.0239713,79.6983195,ChIJb9dnSdS4gjkRa7Y5ST023oA,https://www.google.com/maps/place/?q=place_id:ChIJb9dnSdS4gjkRa7Y5ST023oA,part_080,2026-09-19 05:52:59,32
Rawat Kirana Store,Provision Store,General store,"General store, Shopping mall",471318,+91 62695 89155,N/A,2.6,5.0,"Near Bundelkhand Gas Ajancey, behind Of Stadium, Nowgong, Madhya Pradesh 471201",471318,25.063774,79.44182599999999,ChIJQcPO8UamgjkRlesxmM8bf-U,https://www.google.com/maps/place/?q=place_id:ChIJQcPO8UamgjkRlesxmM8bf-U,part_080,2026-09-19 05:52:59,33
Rakesh Kirana Shop,Provision Store,Supermarket,Supermarket,471318,N/A,N/A,4.3,6.0,"2MRG+5FR, NH 34, Malhara, Madhya Pradesh 471411",471318,25.0404755,79.6761386,ChIJFdxFNz65gjkRZSXQux_hVrY,https://www.google.com/maps/place/?q=place_id:ChIJFdxFNz65gjkRZSXQux_hVrY,part_080,2026-09-19 05:52:59,34
Suresh (Sonu) Raikwar Ragoli Tigela,Provision Store,Grocery store,Grocery store,471318,N/A,N/A,5.0,3.0,"PFPX+RR2 Ragoli Tigela, Bijawar, Ganjasikari, Madhya Pradesh 471405",471318,24.7370232,79.4995172,ChIJVxfjk3mbgjkRqYR8FOHfqD0,https://www.google.com/maps/place/?q=place_id:ChIJVxfjk3mbgjkRqYR8FOHfqD0,part_080,2026-09-19 05:52:59,35
सचिन किराना एवं टूर एंड ट्रेवल्स,Provision Store,Grocery store,Grocery store,471318,+91 88719 84620,N/A,3.5,17.0,"Kanpur - Sagar Hwy, Shahgarh, Madhya Pradesh 470339",471318,24.321704099999998,79.1218031,ChIJT0a1vgGOeDkR99ZdbIXGSeE,https://www.google.com/maps/place/?q=place_id:ChIJT0a1vgGOeDkR99ZdbIXGSeE,part_080,2026-09-19 05:52:59,36
Mili General Store,Provision Store,General store,General store,471318,+91 90096 67855,N/A,4.1,14.0,"Kanpur - Sagar Hwy, Bada Malhera, Madhya Pradesh 471311",471318,24.558695,79.30652309999999,ChIJ3yLZWW9-eDkRTSrLibUcu1c,https://www.google.com/maps/place/?q=place_id:ChIJ3yLZWW9-eDkRTSrLibUcu1c,part_080,2026-09-19 05:52:59,37
NEHA AGENCY,Provision Store,General store,General store,471318,+91 88277 09005,N/A,4.4,16.0,"Kanthi Muhalla, Lavkush Nagar, Madhya Pradesh 471515",Kanthi Muhalla,25.131896299999998,79.99641129999999,ChIJr8CYcgjagjkRDlgdbzN6uNM,https://www.google.com/maps/place/?q=place_id:ChIJr8CYcgjagjkRDlgdbzN6uNM,part_080,2026-09-19 05:53:00,38
Mahavir Mega Mart,Provision Store,Department store,Department store,471318,+91 72909 30357,N/A,4.1,56.0,"Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur, New Delhi, Delhi 110074","Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur",28.499299399999998,77.186795,ChIJWwZUd60fDTkR4PkKsr3sG5M,https://www.google.com/maps/place/?q=place_id:ChIJWwZUd60fDTkR4PkKsr3sG5M,part_080,2026-09-19 05:53:00,39
Chhatarpur Dairy Farm,Dairy and Milk Parlour,Dairy farm,Dairy farm,471318,N/A,N/A,4.0,,"Maharana Pratap Nagar, Satai Rd, Chhatarpur, Madhya Pradesh 471001",Ambedkar Nagar,24.8912139,79.5934407,ChIJywtg27mXgjkRC8Pe-ghTO1g,https://www.google.com/maps/place/?q=place_id:ChIJywtg27mXgjkRC8Pe-ghTO1g,part_080,2026-09-19 05:52:58,40
Pooja Dudh Dairy,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,471318,N/A,N/A,3.8,,"Near Panna Naka Satai Road, Panna Khajuraho Rd, Chhatarpur, Madhya Pradesh 471001",Choubey Colony,24.8961062,79.5919146,ChIJUeDumseXgjkRcXgY6CKgudg,https://www.google.com/maps/place/?q=place_id:ChIJUeDumseXgjkRcXgY6CKgudg,part_080,2026-09-19 05:52:58,41
NEW LAKHAN DOODH DAIRY CHHATARPUR FACTORY,Dairy and Milk Parlour,Farm,Farm,471318,N/A,N/A,4.1,,"VG4P+W9C, NH 34, Radheynagar, Madhya Pradesh 471301",471318,24.8574582,79.5373876,ChIJ86fKSQCZgjkRO6Fezx-hORk,https://www.google.com/maps/place/?q=place_id:ChIJ86fKSQCZgjkRO6Fezx-hORk,part_080,2026-09-19 05:52:58,42
Anjna Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,471318,N/A,N/A,3.7,,"VHXR+6XC, National Highway 75, Radio Colony, Chhatarpur, Madhya Pradesh 471001",Radio Colony,24.898052699999997,79.5923944,ChIJ3x4TyceXgjkRS0A7q38fKoY,https://www.google.com/maps/place/?q=place_id:ChIJ3x4TyceXgjkRS0A7q38fKoY,part_080,2026-09-19 05:52:58,43
Pal doodh dairy,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,471318,N/A,N/A,,,"Satai-Chhatarpur Rd, Ambedkar Nagar, Chhatarpur, Madhya Pradesh 471001",Ambedkar Nagar,24.896798699999998,79.59210039999999,ChIJ-wIDvceXgjkRdMk4DpEHdOM,https://www.google.com/maps/place/?q=place_id:ChIJ-wIDvceXgjkRdMk4DpEHdOM,part_080,2026-09-19 05:52:58,44
Top'n Town Ice Cream Parlour,Dairy and Milk Parlour,Ice cream shop,"Ice cream shop, Donut shop",471318,+91 755 404 6600,https://www.topntown.com/,4.1,198.0,"WH4P+624, National Highway 75, Naya Mohalla, Chhatarpur, Madhya Pradesh 471001",Naya Mohalla,24.905512899999998,79.5850868,ChIJX4uh28KXgjkRVdE92E72h7E,https://www.google.com/maps/place/?q=place_id:ChIJX4uh28KXgjkRVdE92E72h7E,part_080,2026-09-19 05:52:59,45
Milk Parlour,Dairy and Milk Parlour,Dessert shop,Dessert shop,471318,N/A,N/A,4.0,3.0,"Pipariya, Madhya Pradesh 482010",471318,23.2429126,79.97084319999999,ChIJn3T9y3uvgTkRO7IXNWRhxzc,https://www.google.com/maps/place/?q=place_id:ChIJn3T9y3uvgTkRO7IXNWRhxzc,part_080,2026-09-19 05:52:59,46
POOJA DUDH DAIRY,Dairy and Milk Parlour,Dairy store,Dairy store,471318,+91 95895 15152,N/A,,,"Pathapur Rd, Chetgiri Colony, Narayanpura, Chhatarpur, Madhya Pradesh 471001","Chetgiri Colony, Narayanpura",24.914517099999998,79.581126,ChIJ-SKM8-CXgjkR0oxlzIIEqIQ,https://www.google.com/maps/place/?q=place_id:ChIJ-SKM8-CXgjkR0oxlzIIEqIQ,part_080,2026-09-19 05:52:59,47
Om Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,471318,+91 98276 42462,N/A,4.5,,"Shop No 5, Infront of 1, Gufa Mandir Rd, Jain Nagar, Nayapura, Lalghati, Bhopal, Madhya Pradesh 462030","Jain Nagar, Nayapura, Lalghati",23.277794399999998,77.37303519999999,ChIJ7-G8zN1nfDkRustb43rPMAU,https://www.google.com/maps/place/?q=place_id:ChIJ7-G8zN1nfDkRustb43rPMAU,part_080,2026-09-19 05:53:00,48
Armaan bhai fruits and vegetables company,Fruit and Vegetable Wholesaler,Fruits & Vegetable Wholesaler,Fruits & Vegetable Wholesaler,471318,+91 83491 67072,N/A,5.0,,"Shop number 11, शॉप नंबर 11 रोड, near SBI, घड़ी स्कूल के पास, Raj Nagar, Rajnagar, Madhya Pradesh 471625",Raj Nagar,24.889619999999997,79.9140619,ChIJu8w-vSLdgjkRf_yW9jeu0NU,https://www.google.com/maps/place/?q=place_id:ChIJu8w-vSLdgjkRf_yW9jeu0NU,part_080,2026-09-19 05:52:58,49
O S Fruits,Fruit and Vegetable Wholesaler,Produce market,Produce market,471318,+91 98730 56794,https://www.osfruits.in/,5.0,,"D-11, opposite Vishal Mega Mart, Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur, New Delhi, Delhi 110074","Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur",28.501806799999997,77.187944,ChIJWXSAdCgfDTkRiVR8Q2XT0Zc,https://www.google.com/maps/place/?q=place_id:ChIJWXSAdCgfDTkRiVR8Q2XT0Zc,part_080,2026-09-19 05:52:58,50
Fruits and Vegetables Store by Duffers Farm Produce Pvt. Ltd.,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,"Fruit and vegetable wholesaler, Dairy store, Frozen food store, Produce market, Fruit wholesaler, Indian grocery store, Organic food store, Supermarket, Vegetable wholesale market, Wholesale grocer",471318,+91 88711 32214,http://www.duffersfarmproduce.in/,4.7,,"ekta nagar, 15, next to Dubey Gas agency, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",Vijay Nagar,23.1825606,79.90838579999999,ChIJSeVxRPOxgTkRTPT6hUQJUZ0,https://www.google.com/maps/place/?q=place_id:ChIJSeVxRPOxgTkRTPT6hUQJUZ0,part_080,2026-09-19 05:52:58,51
Thakur Amit Singh Lodhi ठाकुर अमित सिंह लोधी,Fruit and Vegetable Wholesaler,Produce market,Produce market,471318,N/A,N/A,4.9,,"2844+HJR, Jerat, Madhya Pradesh 470673",471318,24.0068083,79.3074693,ChIJLywlFpWneDkR2zmEdKPlTiI,https://www.google.com/maps/place/?q=place_id:ChIJLywlFpWneDkR2zmEdKPlTiI,part_080,2026-09-19 05:52:58,52
Smart Kisan Store,Fruit and Vegetable Wholesaler,Produce market,Produce market,471318,N/A,N/A,,,"Smart kisan store, near sunwaha tigadda, futera road, Magron, Madhya Pradesh 470775",471318,24.1387583,79.48030419999999,ChIJTyIWvmcNgjkRDr0MIOvrKxQ,https://www.google.com/maps/place/?q=place_id:ChIJTyIWvmcNgjkRDr0MIOvrKxQ,part_080,2026-09-19 05:52:58,53
Green India Banana supplier,Fruit and Vegetable Wholesaler,Fruit wholesaler,Fruit wholesaler,471318,N/A,N/A,,,"Parihar Nagar, Kanpur - Sagar Hwy, Tiraha, Laloni, Chhatarpur, Madhya Pradesh 471001",Tiraha,24.883242799999998,79.5575581,ChIJQTgOS5SZgjkRzf_7FYRkIjM,https://www.google.com/maps/place/?q=place_id:ChIJQTgOS5SZgjkRzf_7FYRkIjM,part_080,2026-09-19 05:52:58,54
डरू,Fruit and Vegetable Wholesaler,Produce market,Produce market,471318,+91 95108 60803,N/A,2.0,,"Pondi Fatehpur, Madhya Pradesh 470775",471318,24.211698199999997,79.53924099999999,ChIJASLQ8otzgjkR1ptxd_nu7FM,https://www.google.com/maps/place/?q=place_id:ChIJASLQ8otzgjkR1ptxd_nu7FM,part_080,2026-09-19 05:52:58,55
Shailendra Fruits Centre,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,471318,+91 78283 12607,N/A,,,"Shailendra Fruits, Man Market, Chhatarpur, Bhagawan, Ghuwara, Madhya Pradesh 471313",Chhatarpur,24.505153699999997,79.0786942,ChIJF8qTx0KLeDkRv5bPMPASnRg,https://www.google.com/maps/place/?q=place_id:ChIJF8qTx0KLeDkRv5bPMPASnRg,part_080,2026-09-19 05:52:58,56
Rayeen vegetable & fruit company,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,471318,+91 83829 76157,https://rayeen-vegetable-fruit.grexa.site/,4.6,22.0,"shop no.c-70, Sabji Mandi, Gate no.3, Talpura, Jhansi, Uttar Pradesh 284001",Talpura,25.448596499999997,78.5895257,ChIJlXwhyxB3dzkRRKKWjlkBbMw,https://www.google.com/maps/place/?q=place_id:ChIJlXwhyxB3dzkRRKKWjlkBbMw,part_080,2026-09-19 05:52:59,57
Shivdas fruit centre,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,471318,+91 73890 61302,N/A,5.0,12.0,"Chauraha petrol pump ke pas, Police Line, Rewa, Madhya Pradesh 486001",Police Line,24.526918499999997,81.3063063,ChIJhzh9LLpbhDkR5fmwxj4oCd4,https://www.google.com/maps/place/?q=place_id:ChIJhzh9LLpbhDkR5fmwxj4oCd4,part_080,2026-09-19 05:52:59,58
Sabji Mandi(Vegetable And Fruit Market),Fruit and Vegetable Wholesaler,Farmers' market,Farmers' market,471318,N/A,N/A,4.1,160.0,"Sitapur, Chitara Gokulpur, Chitrakoot, Madhya Pradesh 210204",Sitapur,25.1873559,80.8637493,ChIJnbuH3funhDkRDVU7vcHtlTQ,https://www.google.com/maps/place/?q=place_id:ChIJnbuH3funhDkRDVU7vcHtlTQ,part_080,2026-09-19 05:52:59,59
Fruit Mahal,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,471318,+91 95894 30455,N/A,5.0,1.0,"Ratlam Naka, MDS-RTM Highway, opp. to 132 KV, near Delhi Darbar hotel, Jaora, Madhya Pradesh 457226",471318,23.6169278,75.1038947,ChIJr81AD9obZDkRBw_GG8j6jVI,https://www.google.com/maps/place/?q=place_id:ChIJr81AD9obZDkRBw_GG8j6jVI,part_080,2026-09-19 05:52:59,60
A.S. fruit company 🍉🥭🍎,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,471318,N/A,N/A,5.0,1.0,"P5RP+H9C, Ringnodiya, Ringnod, Madhya Pradesh 457336",471318,23.741438799999997,75.1858759,ChIJewRxEgAXZDkR-pU2jpksSCI,https://www.google.com/maps/place/?q=place_id:ChIJewRxEgAXZDkR-pU2jpksSCI,part_080,2026-09-19 05:52:59,61
Vivek fresh fruit and vegetables vendor,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,471318,+91 74285 57148,N/A,5.0,1.0,"Sabji mandi rajendra park ambedkar market, Mahveer Ganj, Bhind, Madhya Pradesh 477001",Mahveer Ganj,26.567594999999997,78.7832888,ChIJQ9KrbJ17djkRtEkWTeMc5R4,https://www.google.com/maps/place/?q=place_id:ChIJQ9KrbJ17djkRtEkWTeMc5R4,part_080,2026-09-19 05:53:00,62
