business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Rosla,Departmental Store,Grocery store,Grocery store,465118,N/A,https://youtube.com/@Senoxy4583?si=ydl82UW0-hzqpzwF,5.0,,"6RM9+CFP, Kumer, Madhya Pradesh 465118",465118,23.2335973,76.8187083,ChIJC0TAEgC_fDkRNuS4H7iANXk,https://www.google.com/maps/place/?q=place_id:ChIJC0TAEgC_fDkRNuS4H7iANXk,part_079,2026-09-19 08:46:42,11
KIRAN SUPER MART,Departmental Store,Grocery store,Grocery store,465118,N/A,N/A,5.0,,"2PP7+QP7, Shujalpur Rd, Vrindavan colony, Ashta, Kaji Khedi, Madhya Pradesh 466116",Vrindavan colony,23.036902899999998,76.7142942,ChIJhWmlWQDFfDkRYVsNX042Gtk,https://www.google.com/maps/place/?q=place_id:ChIJhWmlWQDFfDkRYVsNX042Gtk,part_079,2026-09-19 08:46:42,12
Pahalwan Kirana Store (पहलवान किराना स्टोर),Departmental Store,Indian grocery store,Indian grocery store,465118,+91 96305 62782,N/A,5.0,,"near mata mandir, Holi chok, Kothri Kalan, Kothri, Madhya Pradesh 466114",Holi chok,23.077765199999998,76.8377119,ChIJceeAG-7pfDkRFGzjgZtn6oI,https://www.google.com/maps/place/?q=place_id:ChIJceeAG-7pfDkRFGzjgZtn6oI,part_079,2026-09-19 08:46:42,13
बालाजी पात्र भंडार,Departmental Store,Grocery store,Grocery store,465118,N/A,N/A,4.9,,"Indira Awash Colony, Arniya Kalan, Madhya Pradesh 465333",Indira Awash Colony,23.243,76.7395629,ChIJxWrSRTy_fDkRrwIELRReSG0,https://www.google.com/maps/place/?q=place_id:ChIJxWrSRTy_fDkRrwIELRReSG0,part_079,2026-09-19 08:46:42,14
Kirana Bazaar,Departmental Store,Grocery store,Grocery store,465118,+91 90394 31043,N/A,4.6,,"Kannod Rd, Ashta, Madhya Pradesh 466116",465118,23.017694199999998,76.72666699999999,ChIJy7ocKHjFfDkRfWmiowd6hd8,https://www.google.com/maps/place/?q=place_id:ChIJy7ocKHjFfDkRfWmiowd6hd8,part_079,2026-09-19 08:46:42,15
Balaji Departmental,Departmental Store,General store,General store,465118,+91 99726 24929,N/A,4.3,,"1148, 26th Main Rd, near Sanjay Gandhi Hospital, opposite Bmtc Bus Depo, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560041","4th T Block East, Jayanagar",12.924424499999999,77.5936672,ChIJbyBfqacVrjsRSbPqEAa-tQY,https://www.google.com/maps/place/?q=place_id:ChIJbyBfqacVrjsRSbPqEAa-tQY,part_079,2026-09-19 08:46:43,16
V.I.P. Departmental,Departmental Store,Department store,Department store,465118,+91 98934 14806,N/A,4.4,,"Shop No.8, Hare Krishna Complex, Main Rd No. 3, 10 No. Stop, E-3, Arera Colony, Bhopal, Madhya Pradesh 462016","10 No. Stop, E-3, Arera Colony",23.213947299999997,77.43640909999999,ChIJmbpr-01CfDkRLZKF_2OiEsI,https://www.google.com/maps/place/?q=place_id:ChIJmbpr-01CfDkRLZKF_2OiEsI,part_079,2026-09-19 08:46:43,17
De' Needs Hyper Bazzar,Departmental Store,Hypermarket,Hypermarket,465118,+91 70903 25111,N/A,4.1,,"No. 13, Soundarya Gardenia, Police Station, HMT Main Rd, opposite to Jalahalli, HMT Colony, HMT Estate, Jalahalli, Bengaluru, Karnataka 560013","HMT Colony, HMT Estate, Jalahalli",13.049042,77.5498807,ChIJEzMhG049rjsRZobo78v1kXI,https://www.google.com/maps/place/?q=place_id:ChIJEzMhG049rjsRZobo78v1kXI,part_079,2026-09-19 08:46:43,18
Harri Hyperstore,Departmental Store,Department store,"Department store, Asian grocery store, Chocolate shop, Cosmetics store, Grocery store, Dry Fruit Store, Gourmet grocery store, Toiletries Store",465118,+91 172 508 6444,N/A,4.4,,"SCO 38, Madhya Marg, Sector 26, Chandigarh, 160019",Sector 26,30.725727199999998,76.8053078,ChIJQ4UpwSHtDzkRgK2nalEYiI8,https://www.google.com/maps/place/?q=place_id:ChIJQ4UpwSHtDzkRgK2nalEYiI8,part_079,2026-09-19 08:46:43,19
Balaji Shop & Save,Departmental Store,Department store,Department store,465118,+91 98456 91553,N/A,4.4,,"Shop No.10, Kamakya Layout, Phase 3, Banashankari, Bengaluru, Karnataka 560070","Kamakya Layout, Phase 3, Banashankari",12.921481499999999,77.5523008,ChIJHZLZFS0-rjsR4fnmhagEIUs,https://www.google.com/maps/place/?q=place_id:ChIJHZLZFS0-rjsR4fnmhagEIUs,part_079,2026-09-19 08:46:43,20
Atri Departmental Store,Departmental Store,Department store,Department store,465118,+91 96024 67345,N/A,4.3,,"FH3V+G25 Chamunda Choraha, Foy Sagar Rd, Rawat Nagar, Ajmer, Boraj Kazipura, Rajasthan 305001",Rawat Nagar,26.4536926,74.5925365,ChIJs1HV0YndazkRF8c8kfcvTa4,https://www.google.com/maps/place/?q=place_id:ChIJs1HV0YndazkRF8c8kfcvTa4,part_079,2026-09-19 08:46:43,21
Lucky Bazar,Departmental Store,Supermarket,Supermarket,465118,+91 77200 67979,N/A,3.9,,"Shahu Mill Road, 8th Ln, Rajarampuri, Kolhapur, Maharashtra 416008",Rajarampuri,16.6934094,74.2413612,ChIJe9COHRYAwTsRdFrzpfdcoDw,https://www.google.com/maps/place/?q=place_id:ChIJe9COHRYAwTsRdFrzpfdcoDw,part_079,2026-09-19 08:46:43,22
Agarwal Mega Mart,Departmental Store,Supermarket,Supermarket,465118,+91 96119 92019,https://agarwalmegamarket.godaddysites.com/,4.8,,"SHOP NO.G54 TO G61, Basaveshwara complex, MEGA MARKET, Basavana Bagewadi, Basavan Bagaewadi, Karnataka 586203",465118,16.5721621,75.97496939999999,ChIJbbAuyI67xzsRslKyO89V130,https://www.google.com/maps/place/?q=place_id:ChIJbbAuyI67xzsRslKyO89V130,part_079,2026-09-19 08:46:43,23
People’s Mart,Departmental Store,Grocery store,Grocery store,465118,+91 99007 30633,N/A,3.9,,"RQMP+W2Q, Sarjapura - Attibele Rd, Billapura, Bengaluru, Billapura, Karnataka 562125",Billapura,12.834837499999999,77.7849844,ChIJxVQy_DdzrjsRG4UW3BkHHvA,https://www.google.com/maps/place/?q=place_id:ChIJxVQy_DdzrjsRG4UW3BkHHvA,part_079,2026-09-19 08:46:43,24
Rajat Super Store,Departmental Store,Supermarket,Supermarket,465118,+91 90792 84059,N/A,4.2,,"Chandra Vardai Nagar, Ajmer, Rajasthan 305003",Chandra Vardai Nagar,26.421691799999998,74.6272401,ChIJjw7W6M3gazkRBFeZb1gqFLw,https://www.google.com/maps/place/?q=place_id:ChIJjw7W6M3gazkRBFeZb1gqFLw,part_079,2026-09-19 08:46:43,25
Syed Provisional Store,Departmental Store,Department store,Department store,465118,N/A,N/A,4.5,,"Bilal Nagar, Sagayapura, Richards Town, Bengaluru, Karnataka 560084","Bilal Nagar, Sagayapura, Richards Town",13.0082492,77.6155101,ChIJHVL7cPwWrjsRFxa1ca7u0MM,https://www.google.com/maps/place/?q=place_id:ChIJHVL7cPwWrjsRFxa1ca7u0MM,part_079,2026-09-19 08:46:43,26
Shiv Mangal Departmental Store,Departmental Store,Department store,Department store,465118,+91 98787 68655,N/A,3.7,,"62, Shopping Plaza, Modern Housing Complex, Sector 13, Chandigarh, 160101","Shopping Plaza, Modern Housing Complex, Sector 13",30.715708099999997,76.83203979999999,ChIJF7K5di6TDzkRG5vh3zZS2JA,https://www.google.com/maps/place/?q=place_id:ChIJF7K5di6TDzkRG5vh3zZS2JA,part_079,2026-09-19 08:46:43,27
Anubandhan Departmental Stores,Departmental Store,Department store,"Department store, Bag shop, Gift shop, Toy store",465118,+91 99705 11008,N/A,3.9,,"Sarlashkar Bhavan, 76B, Jotiba Rd, B Ward, C Ward, Kolhapur, Maharashtra 416012","B Ward, C Ward",16.695494,74.22192299999999,ChIJQYDapgsAwTsRxXW19Gc7k-s,https://www.google.com/maps/place/?q=place_id:ChIJQYDapgsAwTsRxXW19Gc7k-s,part_079,2026-09-19 08:46:43,28
The Grocerer,Departmental Store,Department store,Department store,465118,+91 91626 55390,N/A,3.8,,"554, A Block, Khuntadih, Sonari, Jamshedpur, Jharkhand 831011","A Block, Khuntadih, Sonari",22.8168145,86.1652682,ChIJX1YvEgnl9TkRjL20xesrsFg,https://www.google.com/maps/place/?q=place_id:ChIJX1YvEgnl9TkRjL20xesrsFg,part_079,2026-09-19 08:46:43,29
DMart Ajmer,Departmental Store,Department store,"Department store, Supermarket, Grocery store",465118,N/A,http://dmartindia.com/,4.3,,"Dmart, A Block Panchsheel Colony, Panchsheel Nagar, Ajmer, Rajasthan 305001","A Block Panchsheel Colony, Panchsheel Nagar",26.5139028,74.63554479999999,ChIJ-10XBNTnazkRU9iGi-1sdS8,https://www.google.com/maps/place/?q=place_id:ChIJ-10XBNTnazkRU9iGi-1sdS8,part_079,2026-09-19 08:46:43,30
Bulbul Store,Departmental Store,Department store,Department store,465118,N/A,N/A,4.0,,"Q5W5+C5H, 3, Road No. 1, Tripurari Colony, LIC Colony, Adityapur, Jamshedpur, Jharkhand 831013","Tripurari Colony, LIC Colony, Adityapur",22.7960541,86.1579695,ChIJKzzCopPk9TkR6n97GUnZfkY,https://www.google.com/maps/place/?q=place_id:ChIJKzzCopPk9TkR6n97GUnZfkY,part_079,2026-09-19 08:46:43,31
DMart,Departmental Store,Hypermarket,"Hypermarket, Grocery store",465118,+91 22 3340 0500,http://www.dmartindia.com/,4.3,,"VQ6H+G98, Sarjapur - Marathahalli Rd, Sarjapura, Karnataka 562125",Sarjapura,12.8612886,77.77844069999999,ChIJm2PKA8pzrjsRHHnveK326F0,https://www.google.com/maps/place/?q=place_id:ChIJm2PKA8pzrjsRHHnveK326F0,part_079,2026-09-19 08:46:43,32
New Thakur Departmental store,Departmental Store,Department store,"Department store, Supermarket",465118,+91 93294 54557,N/A,4.3,,"Sanjeevani Nagar, Jabalpur, Madhya Pradesh 482002",Sanjeevani Nagar,23.1651596,79.9043654,ChIJ69P5VECxgTkRUT7C0meltSY,https://www.google.com/maps/place/?q=place_id:ChIJ69P5VECxgTkRUT7C0meltSY,part_079,2026-09-19 08:46:44,33
P mart,Departmental Store,Grocery store,Grocery store,465118,+91 93435 23108,N/A,4.7,,"8RQQ+R7H, Kalapipal Mandi, Madhya Pradesh 465337",465118,23.3395142,76.8381885,ChIJZ1236GmXfDkRC9KDkHmb5BQ,https://www.google.com/maps/place/?q=place_id:ChIJZ1236GmXfDkRC9KDkHmb5BQ,part_079,2026-09-19 08:46:44,34
Anand Departmental Store,Departmental Store,Grocery store,"Grocery store, Sweet shop",465118,+91 172 463 4286,N/A,4.5,,"Booth No. 15,16,17, Sector 51A, Sector 51, Chandigarh, 160043","Sector 51A, Sector 51",30.709872999999998,76.745113,ChIJBZRIHS7sDzkRQMHopBdVS14,https://www.google.com/maps/place/?q=place_id:ChIJBZRIHS7sDzkRQMHopBdVS14,part_079,2026-09-19 08:46:44,35
द्वारका किराना स्टोर,Departmental Store,Grocery store,Grocery store,465118,N/A,N/A,4.3,,"Kaji Khedi, Madhya Pradesh 466116",465118,23.0402205,76.7126414,ChIJgYzLSYnFfDkR-lVPqencLwo,https://www.google.com/maps/place/?q=place_id:ChIJgYzLSYnFfDkR-lVPqencLwo,part_079,2026-09-19 08:46:44,36
Patel Kirana,Departmental Store,Grocery store,"Grocery store, Grocery delivery service",465118,+91 93991 14071,N/A,5.0,,"Tilawad Byp, Road, Baypass, Tilawad, Madhya Pradesh 465118","Road, Baypass",23.2118052,76.7057148,ChIJI6iGFgC5fDkRLSdHp3pWiAs,https://www.google.com/maps/place/?q=place_id:ChIJI6iGFgC5fDkRLSdHp3pWiAs,part_079,2026-09-19 08:46:44,37
Jay Shree Mahakal Service Centre,Departmental Store,Grocery store,Grocery store,465118,+91 81033 95277,N/A,,,"Bus Stand, Awantipur Badodia, Madhya Pradesh 465118",465118,23.14405,76.5842,ChIJD6Sv_a_JfDkRMAKat9mHfhA,https://www.google.com/maps/place/?q=place_id:ChIJD6Sv_a_JfDkRMAKat9mHfhA,part_079,2026-09-19 08:46:44,38
Apna kirana & R.T.O.Online services यातायात सलाहकार,Departmental Store,Indian grocery store,Indian grocery store,465118,+91 88783 33480,N/A,,,"Ward no.2, Himmatpura, Polay Kalan, Madhya Pradesh 465116",Himmatpura,23.2177029,76.54088709999999,ChIJTcnhluu1fDkROjCksfymRSE,https://www.google.com/maps/place/?q=place_id:ChIJTcnhluu1fDkROjCksfymRSE,part_079,2026-09-19 08:46:44,39
Durga Tyer Service,Departmental Store,Grocery store,Grocery store,465118,N/A,N/A,4.0,,"6PVQ+3V8, Indira Awash Colony, Arniya Kalan, Madhya Pradesh 465118",Indira Awash Colony,23.242667599999997,76.739706,ChIJL4aQl7u_fDkRc9eySa_xKdc,https://www.google.com/maps/place/?q=place_id:ChIJL4aQl7u_fDkRc9eySa_xKdc,part_079,2026-09-19 08:46:44,40
Jaiswal Kirana Store Khamkheda,Kirana Store,General store,General store,465118,N/A,N/A,5.0,1.0,"Main road Ashta-Shajapur(Jaiswal House In front of Aanganwadi Kendra Village Khamkheda Baijnath, Tehsil Ashta, Ashta, Madhya Pradesh 465118",465118,23.121199,76.6164761,ChIJNz_5AibJfDkRftnlC-HDrZg,https://www.google.com/maps/place/?q=place_id:ChIJNz_5AibJfDkRftnlC-HDrZg,part_079,2026-09-19 08:46:41,41
Aashirvad Kirana Store,Kirana Store,General store,General store,465118,+91 75098 91438,N/A,5.0,2.0,"23, Awantipur Badodia, Madhya Pradesh 466116",465118,23.1431293,76.58826049999999,ChIJxVWpNv7JfDkREXXdcAgp37Q,https://www.google.com/maps/place/?q=place_id:ChIJxVWpNv7JfDkREXXdcAgp37Q,part_079,2026-09-19 08:46:41,42
Archana Kirana Store,Kirana Store,Grocery store,Grocery store,465118,+91 91117 55212,N/A,5.0,3.0,"Deshwali Maholla By Pass Road, Tilawad, Madhya Pradesh 465118",465118,23.2094567,76.7066182,ChIJP7cJvpq5fDkR1L1-CkR4muI,https://www.google.com/maps/place/?q=place_id:ChIJP7cJvpq5fDkR1L1-CkR4muI,part_079,2026-09-19 08:46:41,43
Raj kirana store atraliya,Kirana Store,General store,General store,465118,N/A,N/A,5.0,1.0,"5QC4+QRP, Atraliya, Madhya Pradesh 465118",465118,23.171823699999997,76.7571717,ChIJ_4niCgDBfDkRz8zk-9GoPDw,https://www.google.com/maps/place/?q=place_id:ChIJ_4niCgDBfDkRz8zk-9GoPDw,part_079,2026-09-19 08:46:41,44
Patwa Kirana & Janaral Store,Kirana Store,Shopping mall,Shopping mall,465118,N/A,N/A,4.8,18.0,"Ganesh Mandir Mohammadpur Pawariya, Madhya Pradesh 465118",465118,23.161727,76.60951639999999,ChIJr-1AcvLJfDkR7sq4Fv_KMZI,https://www.google.com/maps/place/?q=place_id:ChIJr-1AcvLJfDkR7sq4Fv_KMZI,part_079,2026-09-19 08:46:41,45
"Virat Kirana Stores , ( Nannumal Santosh Kumar Jain Kirana Stores )",Kirana Store,General store,General store,465118,+91 99931 90202,N/A,3.5,15.0,"Unnamed Road, Maina, Madhya Pradesh 466125",465118,23.172452099999997,76.66192439999999,ChIJPRMXd-vHfDkR02W_ANS16tU,https://www.google.com/maps/place/?q=place_id:ChIJPRMXd-vHfDkR02W_ANS16tU,part_079,2026-09-19 08:46:41,46
Anjali Kirana Store,Kirana Store,Shopping mall,Shopping mall,465118,N/A,N/A,3.6,5.0,"Astha, Polay Kalan Rd, Pagrawad Kalan, Madhya Pradesh 465118",465118,23.1602344,76.55659109999999,ChIJ-TS8ob_JfDkRo1NwGBjQGa4,https://www.google.com/maps/place/?q=place_id:ChIJ-TS8ob_JfDkRo1NwGBjQGa4,part_079,2026-09-19 08:46:41,47
Abhishek kirana store,Kirana Store,Housing society,Housing society,465118,N/A,N/A,5.0,1.0,"5H73+JRH, Kolupura, Pagrawad Kalan, Madhya Pradesh 465118",Kolupura,23.164055899999997,76.5546031,ChIJHx9ibADJfDkR4TWOqpXE--s,https://www.google.com/maps/place/?q=place_id:ChIJHx9ibADJfDkR4TWOqpXE--s,part_079,2026-09-19 08:46:41,48
Goutam kirana store,Kirana Store,Grocery store,Grocery store,465118,N/A,N/A,,,"Awantipur Badodia, Madhya Pradesh 465118",465118,23.141755399999997,76.5883259,ChIJ_2aHNQDJfDkRVNxxYkbQpXw,https://www.google.com/maps/place/?q=place_id:ChIJ_2aHNQDJfDkRVNxxYkbQpXw,part_079,2026-09-19 08:46:41,49
Shree shyam kirana store,Kirana Store,General store,General store,465118,N/A,N/A,5.0,1.0,"Khamkheda, Baijnath, Madhya Pradesh 466125",465118,23.1214588,76.61620479999999,ChIJNxQyLQDJfDkRRls0xvDstsY,https://www.google.com/maps/place/?q=place_id:ChIJNxQyLQDJfDkRRls0xvDstsY,part_079,2026-09-19 08:46:41,50
Rajput kirana,Kirana Store,Ice cream shop,Ice cream shop,465118,+91 84610 19231,N/A,5.0,12.0,"6RX5+MCR, Hadlay Khurd, Madhya Pradesh 465118",465118,23.2489878,76.80730109999999,ChIJbaNbNXi_fDkRvob9YFKnK4w,https://www.google.com/maps/place/?q=place_id:ChIJbaNbNXi_fDkRvob9YFKnK4w,part_079,2026-09-19 08:46:41,51
Pankaj Kirana Store,Kirana Store,General store,General store,465118,+91 98269 26887,N/A,5.0,4.0,"Ke Samne, Mangalik Bhawan, 331 GoyaPura, Rod, Polay Kalan, Pagrawad Kalan, Madhya Pradesh 465118",465118,23.160460399999998,76.5515569,ChIJJRvqzyLJfDkRrlT4_ZA26nk,https://www.google.com/maps/place/?q=place_id:ChIJJRvqzyLJfDkRrlT4_ZA26nk,part_079,2026-09-19 08:46:41,52
RV kirana Store,Kirana Store,Store,Store,465118,N/A,https://youtube.com/@kapilkumarkhati6772,4.4,7.0,"Pagrawad Kalan, Madhya Pradesh 465118",465118,23.1587785,76.5499384,ChIJGZbTHYTJfDkRP4WrW_xhaMY,https://www.google.com/maps/place/?q=place_id:ChIJGZbTHYTJfDkRP4WrW_xhaMY,part_079,2026-09-19 08:46:41,53
Shree balaji kirana store,Kirana Store,Indian grocery store,Indian grocery store,465118,+91 78985 83949,N/A,4.6,,"2P7C+X3F, Kumhar mohalla babu baba mandir, Ashta, Madhya Pradesh 466116",465118,23.0149343,76.72016289999999,ChIJb3Wkr6PFfDkRfT6C4WP19eU,https://www.google.com/maps/place/?q=place_id:ChIJb3Wkr6PFfDkRfT6C4WP19eU,part_079,2026-09-19 08:46:42,54
The Best Kirana and General Stores,Kirana Store,General store,"General store, Grocery store",465118,+91 40 3583 4728,N/A,4.3,,"11-5-152, 7 & 8, Adams Umbrella Towers, Red Hills, Lakdikapul, Hyderabad, Telangana 500004","Devi Bagh, Red Hills, Lakdikapul",17.395958099999998,78.46375689999999,ChIJBVNQYG-XyzsRqWu7R0PdLSQ,https://www.google.com/maps/place/?q=place_id:ChIJBVNQYG-XyzsRqWu7R0PdLSQ,part_079,2026-09-19 08:46:42,55
Yogita Kirana store (Yogita Foods and Grocery),Kirana Store,Indian grocery store,Indian grocery store,465118,+91 62630 82950,N/A,5.0,,"Shujalpur Rd, chouraha, Ashta, Kaji Khedi, Madhya Pradesh 466116",chouraha,23.0409185,76.712549,ChIJXcPWEW3FfDkRppFWuQJnH3I,https://www.google.com/maps/place/?q=place_id:ChIJXcPWEW3FfDkRppFWuQJnH3I,part_079,2026-09-19 08:46:42,56
Mahankal Kirana Stores,Kirana Store,Grocery store,Grocery store,465118,+91 77228 85555,N/A,4.3,,"Shop No - 157, Barodrani, Madhya Pradesh 465223",465118,23.3488816,76.6009653,ChIJxa4I_0mwfDkR77xqfFGEBdc,https://www.google.com/maps/place/?q=place_id:ChIJxa4I_0mwfDkR77xqfFGEBdc,part_079,2026-09-19 08:46:42,57
Dileep Kirana Store,Kirana Store,Grocery store,Grocery store,465118,+91 93011 26825,N/A,4.5,,"462026, Bawadiya Kalan, Gulmohar Colony, Bhopal, Madhya Pradesh 462039","Bawadiya Kalan, Gulmohar Colony",23.178043499999998,77.44839139999999,ChIJ22Jm2-xDfDkR9W2LBKXbO1U,https://www.google.com/maps/place/?q=place_id:ChIJ22Jm2-xDfDkR9W2LBKXbO1U,part_079,2026-09-19 08:46:42,58
Raghuvanshi kirana store,Kirana Store,Store,Store,465118,+91 97530 62316,N/A,4.3,,"Indore - Bhopal Rd, Amlaha, Madhya Pradesh 466113",465118,23.119004999999998,76.90639399999999,ChIJbboFdqrrfDkRsEKymxqHPDk,https://www.google.com/maps/place/?q=place_id:ChIJbboFdqrrfDkRsEKymxqHPDk,part_079,2026-09-19 08:46:42,59
Agrawal Kirana store,Kirana Store,General store,General store,465118,+91 98930 71304,N/A,4.1,,"AN 46 ,No 6, Kolar Rd, Lalita Nagar, Kolar Rd, Bhopal, Madhya Pradesh 462042","Lalita Nagar, Kolar Rd",23.164769,77.41751909999999,ChIJPbuHFnxDfDkRHYtsxA-RGkM,https://www.google.com/maps/place/?q=place_id:ChIJPbuHFnxDfDkRHYtsxA-RGkM,part_079,2026-09-19 08:46:42,60
Verma Kirana Store Sevda,Kirana Store,Grocery store,Grocery store,465118,N/A,N/A,3.1,,"4M78+GV7, Seoda, Madhya Pradesh 466125",465118,23.1137999,76.6671642,ChIJm6Y7dXbHfDkRybjJRnA_rQ0,https://www.google.com/maps/place/?q=place_id:ChIJm6Y7dXbHfDkRybjJRnA_rQ0,part_079,2026-09-19 08:46:42,61
Mandloi kirana store मंडलोई किराना स्टोर,Kirana Store,Indian grocery store,"Indian grocery store, Grocery store",465118,+91 97137 93899,N/A,3.9,,"Ranibarod, Akodia, Madhya Pradesh 465223",465118,23.349839799999998,76.6013548,ChIJ-UJ6BTawfDkRVVsRY5XnMXY,https://www.google.com/maps/place/?q=place_id:ChIJ-UJ6BTawfDkRVVsRY5XnMXY,part_079,2026-09-19 08:46:42,62
Purushottam Super Bazar,Kirana Store,Indian grocery store,"Indian grocery store, FMCG Goods Wholesaler, Grocery delivery service, Grocery store",465118,N/A,https://www.purushottamsuperbazar.com/,4.2,,"Dharampeth Extension, Dharampeth, Nagpur, Maharashtra 440010","Dharampeth Extension, Dharampeth",21.1393387,79.0595283,ChIJtzyGMGHA1DsR9j4z3_JWmAE,https://www.google.com/maps/place/?q=place_id:ChIJtzyGMGHA1DsR9j4z3_JWmAE,part_079,2026-09-19 08:46:42,63
Jay Maa Sharda Kirana Stores,Kirana Store,General store,General store,465118,+91 95033 43870,N/A,4.3,,"44RR+QW2, Gulmohar South Ridge Rd, Near Wardhaman Nagar, Hivri Nagar, Wardhaman Nagar, Wathoda Layout, Nagpur, Maharashtra 440035","Hivri Nagar, Wardhaman Nagar, Wathoda Layout",21.1418905,79.1422714,ChIJw3xEDW7H1DsRhAyZ0wJoVAA,https://www.google.com/maps/place/?q=place_id:ChIJw3xEDW7H1DsRhAyZ0wJoVAA,part_079,2026-09-19 08:46:42,64
