business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Swara Mahire,Departmental Store,Grocery store,Grocery store,425410,+91 76202 18372,N/A,,,"Shop No 2B, Main Road, Shahada, Sonwad TS, Maharashtra 425409",Shahada,21.5106197,74.5245535,ChIJiVxcT-Br3zsRMxbN98lasVQ,https://www.google.com/maps/place/?q=place_id:ChIJiVxcT-Br3zsRMxbN98lasVQ,part_071,2026-09-19 05:52:58,21
KULASWMI PROVISION,Departmental Store,General store,General store,425410,N/A,N/A,5.0,,"5, Main Road, Anarad, Maharashtra 425410",425410,21.469949399999997,74.49716819999999,ChIJp9242xUT3zsRyFpsFmzg9yY,https://www.google.com/maps/place/?q=place_id:ChIJp9242xUT3zsRyFpsFmzg9yY,part_071,2026-09-19 05:52:58,22
R M L Super Shop,Departmental Store,Grocery store,Grocery store,425410,+91 95956 68151,N/A,4.4,,"Main Rd, Talode Rural, Maharashtra 425413",425410,21.5619528,74.2123998,ChIJieUx5ayf3zsRa5qXABfCwPc,https://www.google.com/maps/place/?q=place_id:ChIJieUx5ayf3zsRa5qXABfCwPc,part_071,2026-09-19 05:52:58,23
Mauli Traders,Departmental Store,General store,General store,425410,N/A,N/A,4.1,,"Shibam Complex, Kuber Nagar, Gokulbhai Nagar, Shahada, Maharashtra 425409","Kuber Nagar, Gokulbhai Nagar",21.541530299999998,74.47388959999999,ChIJg9jQU_9t3zsRL43RaJOg1w8,https://www.google.com/maps/place/?q=place_id:ChIJg9jQU_9t3zsRL43RaJOg1w8,part_071,2026-09-19 05:52:58,24
Manohar Sangatmal Kirana,Departmental Store,General store,General store,425410,+91 88884 23867,N/A,5.0,,"Shop No 793, Bhoi Chowk, Sarangkheda, Maharashtra 425410",Bhoi Chowk,21.4331414,74.52864869999999,ChIJPyBaOEEV3zsRhV_MQA-c-pI,https://www.google.com/maps/place/?q=place_id:ChIJPyBaOEEV3zsRhV_MQA-c-pI,part_071,2026-09-19 05:52:58,25
JITENDRA KIRANA STORE,Departmental Store,Supermarket,"Supermarket, Grocery store",425410,+91 84840 70784,N/A,4.8,,"Shop No 9, Main Rd, Talode Rural, Maharashtra 425413",425410,21.5634141,74.2126138,ChIJMbC3rhef3zsRI3W0VGs9W-g,https://www.google.com/maps/place/?q=place_id:ChIJMbC3rhef3zsRI3W0VGs9W-g,part_071,2026-09-19 05:52:58,26
KANTILAL KIRANA,Departmental Store,Grocery store,Grocery store,425410,+91 95033 95351,N/A,,,"Shop No 23, Main Road, Sonwad TS, Shahada, Maharashtra 425409",425410,21.5113795,74.5233442,ChIJpyyqeDxr3zsRruW9fcWbDCo,https://www.google.com/maps/place/?q=place_id:ChIJpyyqeDxr3zsRruW9fcWbDCo,part_071,2026-09-19 05:52:58,27
Trimurti Agri Clinic,Departmental Store,Supermarket,Supermarket,425410,+91 84593 83889,N/A,,,"Shop No 1, Newr Main Road, Msn Chowk, Sarangkheda, Maharashtra 425410",Msn Chowk,21.435269299999998,74.5286824,ChIJyRY2XaoV3zsR6_dXh2RMiKE,https://www.google.com/maps/place/?q=place_id:ChIJyRY2XaoV3zsR6_dXh2RMiKE,part_071,2026-09-19 05:52:58,28
C.B.Collection,Departmental Store,Clothing store,Clothing store,425410,N/A,N/A,4.3,130.0,"CB collection, Ghee Bazaar, Viral Vihar, Nandurbar, Maharashtra 425412","Ghee Bazaar, Viral Vihar",21.366336099999998,74.2410658,ChIJ2ZC_0eoJ3zsRN0ST4nVNtsY,https://www.google.com/maps/place/?q=place_id:ChIJ2ZC_0eoJ3zsRN0ST4nVNtsY,part_071,2026-09-19 05:52:59,29
VIRAJ COLLECTION,Departmental Store,Clothing store,Clothing store,425410,+91 96372 61008,N/A,4.1,314.0,"Sonar Khunt, Tilak Rd, Viral Vihar, Nandurbar, Maharashtra 425412",Viral Vihar,21.3668774,74.2397012,ChIJJ6cwGusJ3zsRfYofYuKFAAo,https://www.google.com/maps/place/?q=place_id:ChIJJ6cwGusJ3zsRfYofYuKFAAo,part_071,2026-09-19 05:52:59,30
Nirmal Traders and Mega Mart,Departmental Store,Grocery store,Grocery store,425410,+91 98508 28505,N/A,4.3,23.0,"Sardar Chowk, Navapur, Maharashtra 425418",425410,21.1612071,73.7928941,ChIJZQKlh-TJ3zsRy07QdjoExUI,https://www.google.com/maps/place/?q=place_id:ChIJZQKlh-TJ3zsRy07QdjoExUI,part_071,2026-09-19 05:52:59,31
Kalibel Vikram Valvi,Departmental Store,Supermarket,Supermarket,425410,+91 75070 56891,N/A,4.0,15.0,"J596+X9P, Sardarnagar, Maharashtra 425413",425410,21.619961699999998,74.1609515,ChIJncv2Yfqc3zsRWnWetsbPpW8,https://www.google.com/maps/place/?q=place_id:ChIJncv2Yfqc3zsRWnWetsbPpW8,part_071,2026-09-19 05:52:59,32
SANJANA FASHION GALLERY,Departmental Store,Fabric store,"Fabric store, Women's clothing store",425410,+91 72785 99999,N/A,4.7,31.0,"Shop NO 02, Sindhi Colony, Nandurbar, Maharashtra 425412",Sindhi Colony,21.3824512,74.2405596,ChIJDXVK9_wJ3zsRCLRQA8YIfHo,https://www.google.com/maps/place/?q=place_id:ChIJDXVK9_wJ3zsRCLRQA8YIfHo,part_071,2026-09-19 05:52:59,33
SKYFRUIT Shop,Departmental Store,Herbal medicine store,"Herbal medicine store, Manufacturer, Wholesaler",425410,+91 80077 64343,N/A,5.0,1.0,"backside hotel kaka ka dhaba, 13/B, Taloda Rd, Chitte Nagar, Rupam Nagar, Nandurbar, Maharashtra 425412","Chitte Nagar, Rupam Nagar",21.378225,74.2390327,ChIJo8srxVoJ3zsRFMCz8oZ8z-k,https://www.google.com/maps/place/?q=place_id:ChIJo8srxVoJ3zsRFMCz8oZ8z-k,part_071,2026-09-19 05:52:59,34
M Stores,Departmental Store,Grocery store,Grocery store,425410,+91 93261 71855,N/A,3.8,,"5Q6R+H89, Light Bazar Rd, Navapur, Maharashtra 425418",425410,21.1614212,73.790853,ChIJMx6u9n7J3zsRMHlRHS_geYQ,https://www.google.com/maps/place/?q=place_id:ChIJMx6u9n7J3zsRMHlRHS_geYQ,part_071,2026-09-19 05:53:00,35
Anand Metals,Departmental Store,Home goods store,Home goods store,425410,+91 22 6639 4593,https://www.anandmetals.com/,4.2,,"81, Waghode, Nandurbar, Maharashtra 425412",425410,21.3974746,74.247011,ChIJJ_S8E8EL3zsRH001ESrTUnA,https://www.google.com/maps/place/?q=place_id:ChIJJ_S8E8EL3zsRH001ESrTUnA,part_071,2026-09-19 05:53:01,36
Anil Brothers Taloda,Departmental Store,General store,General store,425410,+91 97670 30788,N/A,3.7,,"Shop No 4, Talode Rural, Maharashtra 425413",425410,21.561569799999997,74.2121073,ChIJzZn2sKGf3zsRkXPpHZpd_Q8,https://www.google.com/maps/place/?q=place_id:ChIJzZn2sKGf3zsRkXPpHZpd_Q8,part_071,2026-09-19 05:53:01,37
RAHUL PLASTIC WAER & GENERAL STORE,Departmental Store,General store,General store,425410,+91 96995 97185,N/A,4.1,,"Shop No 203, Lonkheda, Maharashtra 425409",425410,21.5667841,74.4839442,ChIJ2dG5MINt3zsRZ18qZZNvhOs,https://www.google.com/maps/place/?q=place_id:ChIJ2dG5MINt3zsRZ18qZZNvhOs,part_071,2026-09-19 05:53:01,38
Bohari Market,Departmental Store,Market,Market,425410,N/A,N/A,3.5,,"GFVF+P2P, Kuber Nagar, Gokulbhai Nagar, Shahada, Maharashtra 425409","Kuber Nagar, Gokulbhai Nagar",21.5443438,74.4725794,ChIJBUFFXPRs3zsRljBYdguW1oA,https://www.google.com/maps/place/?q=place_id:ChIJBUFFXPRs3zsRljBYdguW1oA,part_071,2026-09-19 05:53:01,39
Darshan Agency,Departmental Store,Wholesale Food Store,Wholesale Food Store,425410,+91 91326 14141,N/A,5.0,,"Manilakshmi Nagar 2, Darshan Agency, plot no.21, opposite police station, Akkalkuva, Maharashtra 425415",425410,21.5514776,74.0164843,ChIJlQ1eXImR3zsRDxVh5jKeL5k,https://www.google.com/maps/place/?q=place_id:ChIJlQ1eXImR3zsRDxVh5jKeL5k,part_071,2026-09-19 05:53:01,40
SHREE RAJARAM PROVISION,Departmental Store,General store,General store,425410,+91 96996 69457,N/A,3.0,,"Shop No 1, Talode Rural, Maharashtra 425413",425410,21.5631532,74.2144259,ChIJrdrZk-Kf3zsRcxxw3R0PzX0,https://www.google.com/maps/place/?q=place_id:ChIJrdrZk-Kf3zsRcxxw3R0PzX0,part_071,2026-09-19 05:53:01,41
Shiv Online Services,Departmental Store,Grocery store,Grocery store,425410,+91 98228 92047,N/A,,,"Shiv Online Services, Shahada Road, Mohide-t-shahade, Maharashtra 425409",425410,21.5249812,74.494325,ChIJFUW8Sctt3zsRwDWWLULwv6A,https://www.google.com/maps/place/?q=place_id:ChIJFUW8Sctt3zsRwDWWLULwv6A,part_071,2026-09-19 05:53:01,42
"Sarangkheda, Maharashtra 425410",Organic Food Store,Postal code,Postal code,425410,N/A,N/A,,,"Sarangkheda, Maharashtra",425410,21.4498618,74.5346103,ChIJJ4D2k14U3zsRpwYboGZgi68,https://www.google.com/maps/place/?q=place_id:ChIJJ4D2k14U3zsRpwYboGZgi68,part_071,2026-09-19 05:52:58,43
The nature Soul,Organic Food Store,Organic food store,Organic food store,425410,+91 84110 28854,https://www.instagram.com/thenaturesoul09?igsh=NWV2ZnppdWM5M2t3,5.0,10.0,"Nira Wagaj, Maharashtra 413116",425410,18.0866708,74.5493019,ChIJEaQMzIyhwzsRUMV47U7LqmI,https://www.google.com/maps/place/?q=place_id:ChIJEaQMzIyhwzsRUMV47U7LqmI,part_071,2026-09-19 05:52:59,44
Ashwa Organic,Organic Food Store,Organic food store,Organic food store,425410,+91 98253 08405,https://ashwaorganic.com/,5.0,13.0,"Shop-20, Aamrakunj Ayan, opposite H B Kapadia school, Nigam Nagar, Chandkheda, Ahmedabad, Gujarat 382424","Nigam Nagar, Chandkheda",23.121086599999998,72.59629699999999,ChIJD3j8BG6DXjkRV61GZ_41j38,https://www.google.com/maps/place/?q=place_id:ChIJD3j8BG6DXjkRV61GZ_41j38,part_071,2026-09-19 05:52:59,45
SEAWOODS ORGANIC STORE,Organic Food Store,Organic food store,Organic food store,425410,+91 99679 90475,http://www.seawoodsorganicstore.com/,4.7,97.0,"Shop No -28, Millenium Park Rd, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706","Nerul East, Sector 25, Nerul",19.0235302,73.02133239999999,ChIJC3PFZ3bD5zsRIAdDGERX0pw,https://www.google.com/maps/place/?q=place_id:ChIJC3PFZ3bD5zsRIAdDGERX0pw,part_071,2026-09-19 05:53:00,46
Kokum Organic Grocery Store,Organic Food Store,Organic shop,"Organic shop, Supermarket",425410,+91 90046 79355,https://wa.me/c/919004679355,4.5,46.0,"Kokum Organic Grocery Store, Plot 12, Sector C/3, Town Centre, N 1, Cidco, Chhatrapati Sambhajinagar, Maharashtra 431003","Sector C/3, Town Centre, N 1, Cidco",19.877561999999998,75.367212,ChIJG9MF8kij2zsRI-kde99ciQM,https://www.google.com/maps/place/?q=place_id:ChIJG9MF8kij2zsRI-kde99ciQM,part_071,2026-09-19 05:53:00,47
WAY 2 HEALTH ORGANIC FOOD STORE,Organic Food Store,Organic food store,Organic food store,425410,+91 95945 78059,N/A,4.9,18.0,"Shop No.7, Mahavir Milan, Chs, Plot No.1, Sector 28, Vashi, Navi Mumbai, Maharashtra 400703","Sector 28, Vashi",19.0904238,73.00610739999999,ChIJCZHV8wvB5zsRHVVWM5Bwp1c,https://www.google.com/maps/place/?q=place_id:ChIJCZHV8wvB5zsRHVVWM5Bwp1c,part_071,2026-09-19 05:53:00,48
SHARAN Organic Store,Organic Food Store,Organic shop,Organic shop,425410,+91 70216 29012,https://sharanorganicstore.com/,4.8,144.0,"65/524, Motilal Nagar No. 1, opp. Sainath Refreshment, Motilal Nagar I, Goregaon West, Mumbai, Maharashtra 400104","Motilal Nagar I, Goregaon West",19.1557829,72.83974959999999,ChIJHd5GbpS35zsRMwbGJ1YQmK4,https://www.google.com/maps/place/?q=place_id:ChIJHd5GbpS35zsRMwbGJ1YQmK4,part_071,2026-09-19 05:53:00,49
Nandini Organics,Organic Food Store,Health food store,Health food store,425410,N/A,N/A,4.9,18.0,"1, Sankalpsiddhi, Prabhat Road, Lane, 5, Pune, Maharashtra 411004","Abhiman Society, Kachare Colony, Deccan Gymkhana",18.513334699999998,73.83798589999999,ChIJgdzOoxS_wjsR6IEdhncQtp4,https://www.google.com/maps/place/?q=place_id:ChIJgdzOoxS_wjsR6IEdhncQtp4,part_071,2026-09-19 05:53:00,50
Taru Naturals Pvt Ltd,Organic Food Store,Organic food store,"Organic food store, Food manufacturer, Food producer, Grocery delivery service, Organic shop",425410,+91 93723 42220,https://www.tarunaturals.com/,4.3,37.0,"E-211, Tower - II, Seawoods Grand Central, plot no. r, 1, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706","Nerul East, Sector 40, Seawoods",19.0221123,73.0179964,ChIJ20vBNQ7G5zsRQyCjgs8vcBc,https://www.google.com/maps/place/?q=place_id:ChIJ20vBNQ7G5zsRQyCjgs8vcBc,part_071,2026-09-19 05:53:00,51
Ayuda Organics,Organic Food Store,Organic food store,"Organic food store, Cattle farm, Cosmetics store, Dairy store, Health food store, Milk delivery service, Natural goods store, Organic farm, Organic shop, Produce market",425410,+91 94099 39590,http://www.ayudaorganics.com/,4.8,122.0,"Shop-8 Panchamrut Heights Opp Saral Sky Suites, Sona Cross Road, New CG Rd, Chandkheda, Ahmedabad, Gujarat 382424","Nigam Nagar, Chandkheda",23.113443699999998,72.58947409999999,ChIJDUD3ezKDXjkRAsQ-kTPt610,https://www.google.com/maps/place/?q=place_id:ChIJDUD3ezKDXjkRAsQ-kTPt610,part_071,2026-09-19 05:53:00,52
Dhaani-foods,Organic Food Store,Organic food store,"Organic food store, Dry Fruit Store, Grocery delivery service, Handicraft, Handicrafts Wholesaler, Indian grocery store, Indian sweets shop, Natural goods store, Produce market, Spice store",425410,+91 98206 08966,http://www.dhaanifoods.com/,4.8,50.0,"Shop no. 28, RNA NG SUNCITY, Kandivali, Phase 1, Thakur Village, KANDIVALI E, Mumbai, Maharashtra 400101","Kandivali, Phase 1, Thakur Village, KANDIVALI E",19.2081312,72.87841929999999,ChIJCYfeQj-35zsR8rNzXRRtD5w,https://www.google.com/maps/place/?q=place_id:ChIJCYfeQj-35zsR8rNzXRRtD5w,part_071,2026-09-19 05:53:00,53
Vaibhav Agro Traders,Organic Food Store,Pharmacy,Pharmacy,425410,N/A,N/A,4.0,1.0,"9GVF+PW7, MH MSH 1, Nimgul, Maharashtra 425408",425410,21.3942917,74.5247969,ChIJM_2jk5UW3zsR9f9rgdX0k-I,https://www.google.com/maps/place/?q=place_id:ChIJM_2jk5UW3zsR9f9rgdX0k-I,part_071,2026-09-19 05:53:00,54
Lemoni Organics,Organic Food Store,Produce market,Produce market,425410,N/A,N/A,4.5,2.0,"NH1, Nimgul, Maharashtra 425408",425410,21.380681,74.538003,ChIJv6qqqpUW3zsRTp0qFC5mIos,https://www.google.com/maps/place/?q=place_id:ChIJv6qqqpUW3zsRTp0qFC5mIos,part_071,2026-09-19 05:53:00,55
Poorna Jaivik,Organic Food Store,Organic food store,"Organic food store, Agricultural cooperative, Farmers' market",425410,+91 93596 23067,N/A,4.8,126.0,"Poorna Jaivik Products, 2062 Back of S.P. College, Tilak Rd, Pune, Maharashtra 411030","Vijayanagar Colony, Sadashiv Peth",18.506635,73.85078,ChIJ1zHOLI3BwjsRrkqVWeTos_o,https://www.google.com/maps/place/?q=place_id:ChIJ1zHOLI3BwjsRrkqVWeTos_o,part_071,2026-09-19 05:53:00,56
Nutan Agro Agencies,Organic Food Store,Agricultural service,Agricultural service,425410,+91 84858 63232,N/A,4.5,15.0,"64/1/A Nalwa Road, Karajkupa Chaufuli, Maharashtra 425412",425410,21.3912689,74.2266386,ChIJQ-FAjCAJ3zsR2vDHu-EIyhc,https://www.google.com/maps/place/?q=place_id:ChIJQ-FAjCAJ3zsR2vDHu-EIyhc,part_071,2026-09-19 05:53:01,57
GOSAVI SHOPS,Organic Food Store,Home goods store,"Home goods store, Beauty Parlour, Cutlery store, General store",425410,+91 93091 58741,N/A,,,"Saturkha road, Nimgul, Maharashtra 425408",425410,21.3947875,74.52206939999999,ChIJJXMlOpoX3zsRUAFOJh4197w,https://www.google.com/maps/place/?q=place_id:ChIJJXMlOpoX3zsRUAFOJh4197w,part_071,2026-09-19 05:53:02,58
Deepak provision,Provision Store,General store,General store,425410,N/A,N/A,4.2,16.0,"Sindhi Colony, Nandurbar, Maharashtra 425412",Sindhi Colony,21.3837571,74.2405308,ChIJFRYH2_QJ3zsRLPI4F_fRAjI,https://www.google.com/maps/place/?q=place_id:ChIJFRYH2_QJ3zsRLPI4F_fRAjI,part_071,2026-09-19 05:52:59,59
SHEKHANI PROVISION,Provision Store,Grocery store,"Grocery store, General store",425410,+91 94227 92786,N/A,5.0,4.0,"66, Shekhani Provision Purushottam Market, Dondaicha Road, Vijay Nagar, Shahada, Maharashtra 425409",Vijay Nagar,21.5431903,74.4720352,ChIJWZsrf8lt3zsRiJxAqg5umjQ,https://www.google.com/maps/place/?q=place_id:ChIJWZsrf8lt3zsRiJxAqg5umjQ,part_071,2026-09-19 05:52:59,60
Harshal Kirana,Provision Store,General store,General store,425410,+91 78219 88480,N/A,,,"Shop No 13, Tek Bhilati, Dondaicha Road, Sarangkheda, Nandurbar, Maharashtra 425410",425410,21.4324911,74.52870159999999,ChIJx4wsNbcV3zsRXHeNnsfD55E,https://www.google.com/maps/place/?q=place_id:ChIJx4wsNbcV3zsRXHeNnsfD55E,part_071,2026-09-19 05:52:59,61
KALYANI PROVISION,Provision Store,General store,"General store, Shopping mall",425410,+91 94234 49152,N/A,5.0,1.0,"06, Nalwa Rd, near ekta nagar, Aakash Mogra Colony, Limbai Nagar, Nandurbar, Maharashtra 425412","Aakash Mogra Colony, Limbai Nagar",21.3799185,74.2330643,ChIJ949RB-4J3zsRCG28eh3GXCY,https://www.google.com/maps/place/?q=place_id:ChIJ949RB-4J3zsRCG28eh3GXCY,part_071,2026-09-19 05:52:59,62
Danish Provision,Provision Store,General store,"General store, Store",425410,+91 80875 77290,N/A,5.0,4.0,"Shop No 1, Kukdel, Maharashtra 425409",Kukdel,21.546625,74.4634943,ChIJ7VhpBklt3zsR0xQ4MzB5fb4,https://www.google.com/maps/place/?q=place_id:ChIJ7VhpBklt3zsR0xQ4MzB5fb4,part_071,2026-09-19 05:52:59,63
MATOSHREE PROVISION COLDDRINK CENTER,Provision Store,General store,General store,425410,+91 82084 51263,N/A,,,"Shop No 1, Main Road, near Marothi Chowk, Bahyane, Maharashtra 425411",425410,21.4017438,74.4759491,ChIJHb9Nnm0R3zsRq0qjVkgx7Ak,https://www.google.com/maps/place/?q=place_id:ChIJHb9Nnm0R3zsRq0qjVkgx7Ak,part_071,2026-09-19 05:52:59,64
