business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
SATT Outlet,Organic Food Store,Natural goods store,Natural goods store,455440,N/A,N/A,5.0,18.0,"MR 9 Rd, A6, Chandra Nagar, Indore, Madhya Pradesh 452011","A6, Chandra Nagar",22.7425793,75.8939047,ChIJ922h-zTjYjkRjafbWbsUysU,https://www.google.com/maps/place/?q=place_id:ChIJ922h-zTjYjkRjafbWbsUysU,part_077,2026-09-19 08:46:46,12
The Farmers' Store Bandra West - Organic Food Store,Organic Food Store,Organic food store,Organic food store,455440,+91 77150 33332,https://www.thefarmersstore.in/,4.5,174.0,"Shop 4, Videocon Building, Dr Ambedkar Rd, opposite Bank Of Baroda, Pali Village, Bandra West, Mumbai, Maharashtra 400050","Pali Village, Bandra West",19.0655064,72.8297558,ChIJnVf7HBPJ5zsRmGLrHbqjGGo,https://www.google.com/maps/place/?q=place_id:ChIJnVf7HBPJ5zsRmGLrHbqjGGo,part_077,2026-09-19 08:46:46,13
The Millet World Indore,Organic Food Store,Natural goods store,Natural goods store,455440,+91 91313 11051,https://milletplanet.wordpress.com/,4.9,20.0,"J-Block Golden Palm, Niranjanpur, Indore, Madhya Pradesh 452010",Niranjanpur,22.7778325,75.8864949,ChIJ6cp0qZoDYzkRY9grcYbgn48,https://www.google.com/maps/place/?q=place_id:ChIJ6cp0qZoDYzkRY9grcYbgn48,part_077,2026-09-19 08:46:46,14
Sanghvi Foods Dewas,Organic Food Store,Food products supplier,Food products supplier,455440,+91 731 661 0200,https://sanghvi-group.com/,3.5,,"W2F3+4VH, NH 3, Labour Colony, Dewas, Madhya Pradesh 455001",Labour Colony,22.922807,76.00473579999999,ChIJ____q5IZYzkR4W0RkzdVDFU,https://www.google.com/maps/place/?q=place_id:ChIJ____q5IZYzkR4W0RkzdVDFU,part_077,2026-09-19 08:46:47,15
Devi Ahilya Bai Holkar Fal And Sabzi Mandi,Fruit and Vegetable Wholesaler,Vegetable wholesale market,"Vegetable wholesale market, Market",455440,N/A,N/A,4.1,3320.0,"Devi Ahilya Sabji Mandi, Western Ring Rd, Krishi Mandi, Indore, Madhya Pradesh 452014",Krishi Mandi,22.6822561,75.8520388,ChIJqeAewVj8YjkR8p7auHS426k,https://www.google.com/maps/place/?q=place_id:ChIJqeAewVj8YjkR8p7auHS426k,part_077,2026-09-19 08:46:43,16
Dewas Mandi,Fruit and Vegetable Wholesaler,Produce market,Produce market,455440,N/A,http://mpmandiboard.gov.in/,4.0,1128.0,"X3FF+M47, Maksi Rd, Radhaganj, Itawa, Dewas, Madhya Pradesh 455001","Radhaganj, Itawa",22.974155399999997,76.0728121,ChIJZ2fAa-gXYzkROpY6wV-PSAM,https://www.google.com/maps/place/?q=place_id:ChIJZ2fAa-gXYzkROpY6wV-PSAM,part_077,2026-09-19 08:46:43,17
Niranjanpur Sabzi Mandi,Fruit and Vegetable Wholesaler,Vegetable wholesale market,"Vegetable wholesale market, Fruit and vegetable store",455440,N/A,N/A,4.1,873.0,"QVHR+5WF, Niranjanpur Sabzi Mandi, Scheme 78 Part 1 Phase 2, Indore, Madhya Pradesh 452010",Scheme 78 Part 1 Phase 2,22.7779269,75.89230429999999,ChIJ-9FYN-0DYzkR8SerHIVoWLc,https://www.google.com/maps/place/?q=place_id:ChIJ-9FYN-0DYzkR8SerHIVoWLc,part_077,2026-09-19 08:46:43,18
Amaze bazar Hariom vegetables,Fruit and Vegetable Wholesaler,Produce market,"Produce market, Clothing store",455440,+91 88895 11586,N/A,5.0,1.0,"Englishpura Main Rd, Englishpura, Sehore, Madhya Pradesh 466001",Englishpura,23.2046139,77.09277,ChIJi4RWOQnzfDkR43HxfZJpsMY,https://www.google.com/maps/place/?q=place_id:ChIJi4RWOQnzfDkR43HxfZJpsMY,part_077,2026-09-19 08:46:43,19
Sampat Sabji Center,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,455440,+91 87705 22205,https://wa.me/c/918770522205,4.5,63.0,"733, Usha Nagar, Vijay Syndicate Colony, Indore, Madhya Pradesh 452009","Usha Nagar, Vijay Syndicate Colony",22.6973189,75.83902259999999,ChIJx1Kcccb9YjkRUJX2NIPbIdA,https://www.google.com/maps/place/?q=place_id:ChIJx1Kcccb9YjkRUJX2NIPbIdA,part_077,2026-09-19 08:46:43,20
fruit & veg yard khandwa,Fruit and Vegetable Wholesaler,Farmers' market,Farmers' market,455440,N/A,N/A,3.8,244.0,"Padam Nagar, Khandwa, Madhya Pradesh 450001",Padam Nagar,21.8116019,76.3407553,ChIJXXeg1XQb2DsRvcEEoF7E5ik,https://www.google.com/maps/place/?q=place_id:ChIJXXeg1XQb2DsRvcEEoF7E5ik,part_077,2026-09-19 08:46:43,21
Thok Sabji Mandi,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,455440,N/A,N/A,4.1,256.0,"6F9C+C68, Dhamnod, Madhya Pradesh 454552",455440,22.2185254,75.4705663,ChIJVatEOeZuYjkRszrj7Q2l4i4,https://www.google.com/maps/place/?q=place_id:ChIJVatEOeZuYjkRszrj7Q2l4i4,part_077,2026-09-19 08:46:43,22
Puneet Fresh (Vegetables & Fruits),Fruit and Vegetable Wholesaler,Produce market,Produce market,455440,+91 98267 98902,N/A,4.4,571.0,"Gh 40, Scheme No.54, Vijay Nagar, Indore, Madhya Pradesh 452010","Scemen No 54, Scheme No 54",22.7554591,75.88837579999999,ChIJgz1NVK8CYzkR5OWbMhoIPV0,https://www.google.com/maps/place/?q=place_id:ChIJgz1NVK8CYzkR5OWbMhoIPV0,part_077,2026-09-19 08:46:43,23
Nayan Super Market,Fruit and Vegetable Wholesaler,Grocery store,Grocery store,455440,N/A,N/A,4.0,165.0,"12, Kailadevi Rd, Mishrilal Nagar, Ram Nagar, Dewas, Madhya Pradesh 455001","Mishrilal Nagar, Ram Nagar",22.9558027,76.0371014,ChIJK3o3E1AXYzkR1X83PQROdgs,https://www.google.com/maps/place/?q=place_id:ChIJK3o3E1AXYzkR1X83PQROdgs,part_077,2026-09-19 08:46:43,24
Patidar Super Market,Fruit and Vegetable Wholesaler,Supermarket,Supermarket,455440,N/A,http://www.patidarsupermarket.in/,5.0,82.0,"Nevri - Bagli Marg, near Bank of India, Hatpipliya, Madhya Pradesh 455223",455440,22.7679863,76.2999818,ChIJ838NBmfXYjkR85fUxKSI7hY,https://www.google.com/maps/place/?q=place_id:ChIJ838NBmfXYjkR85fUxKSI7hY,part_077,2026-09-19 08:46:43,25
Narendra Fruits Supplier,Fruit and Vegetable Wholesaler,General store,General store,455440,+91 99812 51688,N/A,,,"40, Chapda, Madhya Pradesh 455227",455440,22.7068489,76.3214854,ChIJOcA5FzTXYjkRx22K2jbIMe0,https://www.google.com/maps/place/?q=place_id:ChIJOcA5FzTXYjkRx22K2jbIMe0,part_077,2026-09-19 08:46:43,26
GOYAL FRESH LOUNGE,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,455440,N/A,N/A,3.1,19.0,"586a, Sector B, Greater Brajeshwari, Indore, Madhya Pradesh 452016","Sector B, Greater Brajeshwari",22.700539,75.9170542,ChIJT1u36r_jYjkRpl5L2upbj6Q,https://www.google.com/maps/place/?q=place_id:ChIJT1u36r_jYjkRpl5L2upbj6Q,part_077,2026-09-19 08:46:43,27
Vidisha Sabji Mandi,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,455440,N/A,N/A,3.7,147.0,"GRC4+927, Bypass Road, Shastri Nagar, Vidisha, Hasnabad, Madhya Pradesh 464001",Shastri Nagar,23.5209135,77.8050361,ChIJhZP6UzQFfDkRU6qZcLP0DeY,https://www.google.com/maps/place/?q=place_id:ChIJhZP6UzQFfDkRU6qZcLP0DeY,part_077,2026-09-19 08:46:43,28
महाकाल किराना स्टोर,Fruit and Vegetable Wholesaler,Produce market,Produce market,455440,N/A,N/A,,,"Postipura, Madhya Pradesh 455227",455440,22.537348899999998,76.4302771,ChIJsf0aDNDNYjkRq6mGQ61Mz8Y,https://www.google.com/maps/place/?q=place_id:ChIJsf0aDNDNYjkRq6mGQ61Mz8Y,part_077,2026-09-19 08:46:43,29
S K Vegetable Shop,Fruit and Vegetable Wholesaler,Fruits & Vegetable Wholesaler,Fruits & Vegetable Wholesaler,455440,N/A,N/A,,,"GQJF+668, Piplkota, Madhya Pradesh 455336",455440,22.5305721,76.77306519999999,ChIJ3xOR0Mg_fTkRoi1tAxf9rD8,https://www.google.com/maps/place/?q=place_id:ChIJ3xOR0Mg_fTkRoi1tAxf9rD8,part_077,2026-09-19 08:46:43,30
Fruit Seller,Fruit and Vegetable Wholesaler,Produce market,Produce market,455440,N/A,N/A,,,"M g. road bagli, Bagli, Madhya Pradesh 455227",Mangliya Gaon,22.642283499999998,76.3488541,ChIJxRa508bRYjkRes2KTpStwK0,https://www.google.com/maps/place/?q=place_id:ChIJxRa508bRYjkRes2KTpStwK0,part_077,2026-09-19 08:46:43,31
Aapna sabji Market,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,455440,N/A,N/A,,,"PHGG+CM6, Panigaon, Madhya Pradesh 455440",455440,22.7260325,76.5766376,ChIJMai13dMpfTkRf9hXDBOcbHM,https://www.google.com/maps/place/?q=place_id:ChIJMai13dMpfTkRf9hXDBOcbHM,part_077,2026-09-19 08:46:43,32
RB fruits and vegetable suppliers /Rajesh Bahuaayamik Agriculter Farm,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,455440,N/A,https://wa.me/9779818556393,5.0,,"Kalimati 44600, Kathmandu 44600, Nepal",Kalimati,27.699968,85.2890099,ChIJG1UASocZ6zkRgHAOHSVu92Y,https://www.google.com/maps/place/?q=place_id:ChIJG1UASocZ6zkRgHAOHSVu92Y,part_077,2026-09-19 08:46:44,33
D-fresh fruits & vegetables,Fruit and Vegetable Wholesaler,Produce market,Produce market,455440,N/A,N/A,5.0,,"Rastipura Rd, Rastipura Colony, Burhanpur, Madhya Pradesh 450331",Rastipura Colony,21.3069874,76.22112539999999,ChIJNQBefgQz2DsRgRNLJP_Bc9c,https://www.google.com/maps/place/?q=place_id:ChIJNQBefgQz2DsRgRNLJP_Bc9c,part_077,2026-09-19 08:46:44,34
Shivdas fruit centre,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,455440,+91 73890 61302,N/A,5.0,,"Chauraha petrol pump ke pas, Police Line, Rewa, Madhya Pradesh 486001",Police Line,24.526918499999997,81.3063063,ChIJhzh9LLpbhDkR5fmwxj4oCd4,https://www.google.com/maps/place/?q=place_id:ChIJhzh9LLpbhDkR5fmwxj4oCd4,part_077,2026-09-19 08:46:45,35
Nagar Vegetable Store,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,"Fruit and vegetable wholesaler, Market",455440,N/A,N/A,5.0,,"Goradevi Warehouse, Amalavati, Vijayaganj Mandi Rd, Dewas, Borkhedidhakad, Madhya Pradesh 455001",455440,23.0069516,76.0689032,ChIJQfROOCMXYzkRt4sjs8WV8VY,https://www.google.com/maps/place/?q=place_id:ChIJQfROOCMXYzkRt4sjs8WV8VY,part_077,2026-09-19 08:46:45,36
Goyal exotics,Fruit and Vegetable Wholesaler,Fruit and vegetable store,"Fruit and vegetable store, Produce market",455440,+91 92295 67265,N/A,3.9,53.0,"594, Mahatma Gandhi Rd, Palasia Square, New Palasia Extension, Indore, Madhya Pradesh 452001","Palasia Square, New Palasia Extension",22.7239711,75.8863921,ChIJo5RBSDj9YjkRXcJs9ccqato,https://www.google.com/maps/place/?q=place_id:ChIJo5RBSDj9YjkRXcJs9ccqato,part_077,2026-09-19 08:46:46,37
Ruchi fruits supply agency,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,455440,+91 87200 10720,N/A,5.0,19.0,"Hari krishana toll kata, Nemawar Rd, Udhyog Nagar, Palda, Indore, Madhya Pradesh 452001","Udhyog Nagar, Palda",22.6846945,75.8947579,ChIJPYDHZ0zjYjkR2rgQJNj8Mls,https://www.google.com/maps/place/?q=place_id:ChIJPYDHZ0zjYjkR2rgQJNj8Mls,part_077,2026-09-19 08:46:46,38
Khushi Fresh Bazaar,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,455440,+91 87704 46181,N/A,4.0,580.0,"Amahiya Rd, in front of Samdariya Gold, Heera Lal Colony, Amahiya, Rewa, Madhya Pradesh 486001","Heera Lal Colony, Amahiya",24.5412249,81.3001434,ChIJXRFVvZhbhDkR50xU4coRZLQ,https://www.google.com/maps/place/?q=place_id:ChIJXRFVvZhbhDkR50xU4coRZLQ,part_077,2026-09-19 08:46:46,39
Krishi Upaj Mandi Samithi Dewas,Fruit and Vegetable Wholesaler,Agricultural organization,"Agricultural organization, Agricultural service",455440,+91 95220 34775,N/A,3.9,678.0,"No: 1, No:1, Maksi Rd, Near Anaj Mandi, Radhaganj, Itawa, Dewas, Madhya Pradesh 455001","Near Anaj Mandi, Radhaganj, Itawa",22.9734511,76.06886349999999,ChIJj5_fP-oXYzkRh3qlqoLrcFY,https://www.google.com/maps/place/?q=place_id:ChIJj5_fP-oXYzkRh3qlqoLrcFY,part_077,2026-09-19 08:46:46,40
New Sabji Mandi indore,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,455440,N/A,N/A,4.2,68.0,"sabji mandi, 122 new, Scheme 78 Part 1 Phase 2, Indore, Madhya Pradesh 452010",Scheme 78 Part 1 Phase 2,22.7778931,75.8928081,ChIJ90u4EwADYzkRqDpXW1QqWqU,https://www.google.com/maps/place/?q=place_id:ChIJ90u4EwADYzkRqDpXW1QqWqU,part_077,2026-09-19 08:46:46,41
VEGETABLE SHOP KAMAL KISHORE KUSHWAHA,Fruit and Vegetable Wholesaler,Vegetable wholesale market,"Vegetable wholesale market, Market",455440,N/A,N/A,3.7,97.0,"Vegitable market semri harchand Tehsil sohagpur, district, Semri, Madhya Pradesh 461668",455440,22.6899603,78.090676,ChIJIU5XnslxfjkRtJ0pnmEFMPc,https://www.google.com/maps/place/?q=place_id:ChIJIU5XnslxfjkRtJ0pnmEFMPc,part_077,2026-09-19 08:46:46,42
SR vegetables & Fruits suppliers,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,455440,+91 95891 19326,N/A,4.7,3.0,"B-21 chitra Nagar, bear of bhusha mandi, Indore, Madhya Pradesh 452010",Chitra Nagar,22.7475451,75.9011451,ChIJoX6nIaviYjkRwSRG0CRVQa8,https://www.google.com/maps/place/?q=place_id:ChIJoX6nIaviYjkRwSRG0CRVQa8,part_077,2026-09-19 08:46:46,43
Jai vijeshwar fruit centre,Fruit and Vegetable Wholesaler,Hawker stall,"Hawker stall, Fruit parlor",455440,N/A,N/A,4.3,19.0,"PH37+QW8, Panigouv road, Bijwad, Kannod, Madhya Pradesh 455440",455440,22.7044073,76.5648381,ChIJux6MA6ovfTkRAoNu7e5btQ4,https://www.google.com/maps/place/?q=place_id:ChIJux6MA6ovfTkRAoNu7e5btQ4,part_077,2026-09-19 08:46:47,44
Tirupati Guava Farm,Fruit and Vegetable Wholesaler,Fruit wholesaler,Fruit wholesaler,455440,N/A,N/A,5.0,10.0,"Village akaliya post, kawdi, Agrod, Madhya Pradesh 455001",455440,23.146713,76.0403872,ChIJd7lLf6FrYzkRnoRXsq7eTKE,https://www.google.com/maps/place/?q=place_id:ChIJd7lLf6FrYzkRnoRXsq7eTKE,part_077,2026-09-19 08:46:47,45
D mart Dewas,Departmental Store,Grocery store,Grocery store,455440,N/A,https://www.dmart.in/,4.2,,"18, Bhopal Square, Adarsh Nagar, Itawa, Dewas, Madhya Pradesh 455001","Bhopal Square, Adarsh Nagar, Itawa",22.9687144,76.0758348,ChIJfT-yIxAXYzkR4_cBevLyiE4,https://www.google.com/maps/place/?q=place_id:ChIJfT-yIxAXYzkR4_cBevLyiE4,part_077,2026-09-19 08:46:44,46
D K Mart,Departmental Store,Grocery store,Grocery store,455440,N/A,N/A,3.6,,"X392+GMQ, Ujjain Rd, Abhinav Hotel, Shivaji Nagar, Moti Bunglow, Dewas, Madhya Pradesh 455001","Abhinav Hotel, Shivaji Nagar, Moti Bunglow",22.9688297,76.0517409,ChIJf3puT5cXYzkRPG3brtJTycs,https://www.google.com/maps/place/?q=place_id:ChIJf3puT5cXYzkRPG3brtJTycs,part_077,2026-09-19 08:46:44,47
Modi Shop,Departmental Store,General store,"General store, Grocery store",455440,+91 90982 12285,N/A,3.4,,"4, BNP Rd, Nutan Nagar, Adarsh Nagar, Itawa, Dewas, Madhya Pradesh 455001","Nutan Nagar, Adarsh Nagar, Itawa",22.9769278,76.056478,ChIJMagn1r0XYzkR1rF7aVCYIrE,https://www.google.com/maps/place/?q=place_id:ChIJMagn1r0XYzkR1rF7aVCYIrE,part_077,2026-09-19 08:46:44,48
Saindhav kirana stores,Departmental Store,Indian grocery store,Indian grocery store,455440,N/A,N/A,4.1,,"274, Alkapuri Colony, Anukul Nagar, Dewas, Madhya Pradesh 455001","Alkapuri Colony, Anukul Nagar",22.9717795,76.03958709999999,ChIJkz-l5p8XYzkRseVpalYHFPs,https://www.google.com/maps/place/?q=place_id:ChIJkz-l5p8XYzkRseVpalYHFPs,part_077,2026-09-19 08:46:44,49
Raj Kumar Kirana Store,Departmental Store,Indian grocery store,"Indian grocery store, General store",455440,+91 97532 46932,N/A,4.0,,"No:716, 1, Mendki Rd, Upadhyay Nagar, Raja Ram Nagar, Dewas, Madhya Pradesh 455001","Upadhyay Nagar, Raja Ram Nagar",22.963692899999998,76.0322879,ChIJeWPUIHEXYzkRkxU3wtz9rFc,https://www.google.com/maps/place/?q=place_id:ChIJeWPUIHEXYzkRkxU3wtz9rFc,part_077,2026-09-19 08:46:44,50
Tirupati Traders,Departmental Store,Supermarket,"Supermarket, Store",455440,+91 98939 52006,N/A,4.5,,"9, Kantaphod, Madhya Pradesh 455440",455440,22.576606299999998,76.5598962,ChIJQyqq14IxfTkRGemG-6nM2VU,https://www.google.com/maps/place/?q=place_id:ChIJQyqq14IxfTkRGemG-6nM2VU,part_077,2026-09-19 08:46:44,51
Lehki,Departmental Store,Grocery store,Grocery store,455440,+91 78697 80666,N/A,3.6,,"lehki, 455445, Madhya Pradesh 455440",455440,22.6102848,76.6036226,ChIJOda1ATEwfTkRNDxXgwJH6n8,https://www.google.com/maps/place/?q=place_id:ChIJOda1ATEwfTkRNDxXgwJH6n8,part_077,2026-09-19 08:46:44,52
Vishal Mega Mart,Departmental Store,Hypermarket,Hypermarket,455440,+91 95578 78060,https://stores.vishalmegamart.com/shopping-mart-gomti-nagar-dewas-41879/home?utm_source=GBP,3.7,,"AB Rd, near TATA CROMA, Gomti Nagar, Dewas, Madhya Pradesh 455001",Gomti Nagar,22.95224,76.03755,ChIJS5N95_0XYzkRuQCBPwXUje4,https://www.google.com/maps/place/?q=place_id:ChIJS5N95_0XYzkRuQCBPwXUje4,part_077,2026-09-19 08:46:44,53
Easy Mart,Departmental Store,Tea store,Tea store,455440,N/A,N/A,3.9,,"AB Rd, Shopping Complex, Mishrilal Nagar, Gomti Nagar, Dewas, Madhya Pradesh 455001","Shopping Complex, Mishrilal Nagar, Gomti Nagar",22.953934699999998,76.0389512,ChIJxaFn7AkXYzkRSkOfqFFkGbs,https://www.google.com/maps/place/?q=place_id:ChIJxaFn7AkXYzkRSkOfqFFkGbs,part_077,2026-09-19 08:46:44,54
Bathole Kirana Store Mawada,Departmental Store,Indian grocery store,Indian grocery store,455440,+91 70494 68688,https://d-arjunkidukan.dotpe.in/,4.4,,"Mawada, Madhya Pradesh 455440",455440,22.7612022,76.5586112,ChIJ17PdB2spfTkRUy-BS4KIEgQ,https://www.google.com/maps/place/?q=place_id:ChIJ17PdB2spfTkRUy-BS4KIEgQ,part_077,2026-09-19 08:46:44,55
Vijay Traders,Departmental Store,General store,"General store, Business center, Grocery store, Tea store",455440,+91 98933 55532,N/A,4.4,,"64, saifi marg pitha road dewas, 64, Saifi Marg, Old Town, Gomti Nagar, Dewas, Madhya Pradesh 455001","Old Town, Gomti Nagar",22.9642424,76.0554035,ChIJEeruk5EXYzkRKM78v0d6h6U,https://www.google.com/maps/place/?q=place_id:ChIJEeruk5EXYzkRKM78v0d6h6U,part_077,2026-09-19 08:46:44,56
Suraj Kirana Stores,Departmental Store,Shopping mall,"Shopping mall, General store",455440,+91 98268 57851,N/A,4.2,,"Bawadiya, Dewas, Madhya Pradesh 455001",Bawadiya,22.9438182,76.0384785,ChIJhcl5qNQZYzkRm2qeA0OjuO0,https://www.google.com/maps/place/?q=place_id:ChIJhcl5qNQZYzkRm2qeA0OjuO0,part_077,2026-09-19 08:46:44,57
blue world,Departmental Store,Grocery store,Grocery store,455440,+91 99777 79111,http://www.blueworld.com/,4.1,,"PHGG+2MH, teen bati market, Panigaon, Madhya Pradesh 455440",455440,22.7250557,76.5767469,ChIJK4ZmJzcpfTkRsMhDG3ArKnU,https://www.google.com/maps/place/?q=place_id:ChIJK4ZmJzcpfTkRsMhDG3ArKnU,part_077,2026-09-19 08:46:44,58
Renuka Gruh Udyog,Departmental Store,Gourmet grocery store,"Gourmet grocery store, Spice store",455440,+91 89898 99608,N/A,4.2,,"198, MG Rd, Novelty Square, Old Town, Hanuman Bakhal, Dewas, Madhya Pradesh 455001","Novelty Square, Old Town, Hanuman Bakhal",22.9639454,76.0537994,ChIJJTtkwZEXYzkRQjZwt1YogEs,https://www.google.com/maps/place/?q=place_id:ChIJJTtkwZEXYzkRQjZwt1YogEs,part_077,2026-09-19 08:46:44,59
Surana's Super Market,Departmental Store,Grocery store,Grocery store,455440,N/A,N/A,4.1,,"Badhawa, Madhya Pradesh 455440",455440,22.656045199999998,76.5699202,ChIJaYDwaGgufTkR2WGm2g6A9PU,https://www.google.com/maps/place/?q=place_id:ChIJaYDwaGgufTkR2WGm2g6A9PU,part_077,2026-09-19 08:46:44,60
