business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
New Goswami Dairy Product,Dairy and Milk Parlour,Dairy Products Supplier,"Dairy Products Supplier, Dairy store, Grocery store, Ice cream shop, Snack bar",460665,+91 73874 36738,N/A,4.1,520.0,"44FQ+Q29, Kharbi Rd, Ring Road, Chowk, Kharbi, Nagpur, Maharashtra 440024","Ring Road, Chowk, Kharbi",21.124424899999998,79.1375956,ChIJ6zHZA5641DsRDcSVNVufYcA,https://www.google.com/maps/place/?q=place_id:ChIJ6zHZA5641DsRDcSVNVufYcA,part_078,2026-09-19 08:46:41,11
Dev Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,460665,+91 91319 48916,N/A,1.8,5.0,"Lalbagh Rd, Sinchai Colony, Mohan Nagar, Chhindwara, Madhya Pradesh 480001","Sinchai Colony, Mohan Nagar",22.063776999999998,78.94767759999999,ChIJm8zMgBln1TsR2mMnTGaLHOI,https://www.google.com/maps/place/?q=place_id:ChIJm8zMgBln1TsR2mMnTGaLHOI,part_078,2026-09-19 08:46:41,12
"Pabal, Madhya Pradesh 460665",Dairy and Milk Parlour,Postal code,Postal code,460665,N/A,N/A,,,"Pabal, Madhya Pradesh",460665,21.6443074,78.30455649999999,ChIJ0SWTQwO41TsRAACCoFfoYes,https://www.google.com/maps/place/?q=place_id:ChIJ0SWTQwO41TsRAACCoFfoYes,part_078,2026-09-19 08:46:41,13
Kerin Beauty & Makeup Hub,Dairy and Milk Parlour,Beauty Parlour,"Beauty Parlour, Beautician, Make-up artist, Facial spa, Nail salon, Skin care clinic, Hairdresser",460665,+91 82249 07127,https://www.instagram.com/kerinbeautyhub/?__pwa=1,4.9,525.0,"D81 Uday Parisar, Sadar, Betul, Madhya Pradesh 460001","Sadar, Bajpur",21.8936817,77.8946722,ChIJeX81dAwJ1jsRWqSrHpPxcA8,https://www.google.com/maps/place/?q=place_id:ChIJeX81dAwJ1jsRWqSrHpPxcA8,part_078,2026-09-19 08:46:42,14
Farm Fresh Food Processors,Organic Food Store,Natural goods store,"Natural goods store, Food bank",460665,+91 80 4604 9228,http://tutorindia.net/Tutor_Profiles-ODUxMTI-Rashmi,4.5,2.0,"Tapti Main Road, Vivekananda Ward., MULTAI, dist BETUL, Madhya Pradesh 460661",Azad Ward,21.7753177,78.25921149999999,ChIJOQdtOlfA1TsR_U2Thj09L-8,https://www.google.com/maps/place/?q=place_id:ChIJOQdtOlfA1TsR_U2Thj09L-8,part_078,2026-09-19 08:46:40,15
Tapti Food & Spices,Organic Food Store,Manufacturer,Manufacturer,460665,+91 97703 55137,https://www.taptifs.com/,5.0,,"Deshmukh Farm House, Saikheda Athner Road, Tehsil, Gaula, Multai, Madhya Pradesh 460057",Tehsil,21.700627,78.0370417,ChIJu4u7q57b1TsRMDyBQKv1rj0,https://www.google.com/maps/place/?q=place_id:ChIJu4u7q57b1TsRMDyBQKv1rj0,part_078,2026-09-19 08:46:41,16
KSKT organic Store ( KISAAN SE KITCHEN TAK ),Organic Food Store,Organic shop,"Organic shop, Agricultural service, Natural goods store, Organic farm",460665,+91 85128 61018,http://www.kskt.in/,4.8,,"Plot no 8 Housing Board colony, Arvind Vihar, Bagmugaliya, Bhopal, Madhya Pradesh 462043","Arvind Vihar, Bagmugaliya",23.1949342,77.4708094,ChIJmzfpRMxBfDkRW8Cmwl75zsA,https://www.google.com/maps/place/?q=place_id:ChIJmzfpRMxBfDkRW8Cmwl75zsA,part_078,2026-09-19 08:46:41,17
Snehjeev Farm Fresh,Organic Food Store,Organic food store,Organic food store,460665,+91 87200 31000,N/A,4.6,,"20/2 Tigaria Rao, Kanadia, Link Road, Bicholi Hapsi, Indore, Madhya Pradesh 452016",Bicholi Hapsi,22.722865,75.9401778,ChIJXzh-d8TjYjkRgRh2JMvB-cI,https://www.google.com/maps/place/?q=place_id:ChIJXzh-d8TjYjkRgRh2JMvB-cI,part_078,2026-09-19 08:46:41,18
Rajlakshmi Javiks International,Organic Food Store,Organic shop,Organic shop,460665,+91 87692 15905,https://www.rajlakshmijaviks.com/,4.9,,"11, Manish Bag Colony Rd, Durga Nagar, Manish Baag Colony, Old Agarwal Nagar, Indore, Madhya Pradesh 452001","Durga Nagar, Manish Baag Colony, Old Agarwal Nagar",22.7001967,75.8706928,ChIJAVe8L3f9YjkRHO_4wiBUVGY,https://www.google.com/maps/place/?q=place_id:ChIJAVe8L3f9YjkRHO_4wiBUVGY,part_078,2026-09-19 08:46:41,19
Guru Sampoorna Taaja : Cold Pressed Oils and Other Natural Products,Organic Food Store,Organic food store,"Organic food store, Fresh food market, Grocery delivery service, Health food store, Indian grocery store, Natural goods store, Organic farm, Organic shop, Wellness center",460665,+91 62621 20120,http://gurusampoorna.com/,4.9,,"Shanti Vihar Colony, 22, Kanadia Main Rd, near Bengali Square Holkar pratima, behind patidar Tiles & Plywood, Shri Ram Nagar, Indore, Madhya Pradesh 452016",Shri Ram Nagar,22.719606199999998,75.9094612,ChIJk5EMhj7jYjkRtydO_xsORTY,https://www.google.com/maps/place/?q=place_id:ChIJk5EMhj7jYjkRtydO_xsORTY,part_078,2026-09-19 08:46:41,20
"Shuddham Farms – Cold Pressed Oils, Gir Cow Ghee & Honey | Indore",Organic Food Store,Organic food store,Organic food store,460665,+91 95896 21022,https://shuddham.farm/,4.9,,"Shop No. 481/1, Radhe Market, in front of BCM Planet, Tulsi Nagar, Vijay Nagar, Indore, Madhya Pradesh 452010","Tulsi Nagar, Vijay Nagar",22.7571016,75.9215218,ChIJAdovsosdYzkRiJwC3g6Az_s,https://www.google.com/maps/place/?q=place_id:ChIJAdovsosdYzkRiJwC3g6Az_s,part_078,2026-09-19 08:46:41,21
SATT Outlet,Organic Food Store,Natural goods store,Natural goods store,460665,N/A,N/A,5.0,,"MR 9 Rd, A6, Chandra Nagar, Indore, Madhya Pradesh 452011","A6, Chandra Nagar",22.7425793,75.8939047,ChIJ922h-zTjYjkRjafbWbsUysU,https://www.google.com/maps/place/?q=place_id:ChIJ922h-zTjYjkRjafbWbsUysU,part_078,2026-09-19 08:46:41,22
Jaivik Jeevan Agro,Organic Food Store,Organic food store,"Organic food store, Consultant, Organic farm",460665,+91 83494 15683,https://jaivikjeevan.farm/,4.2,,"Gate no 4, 418 R Near, New Minal Residency, Minal Residency, Bhopal, Madhya Pradesh 462023","New Minal Residency, Minal Residency",23.2770498,77.44935389999999,ChIJgYYSHexpfDkRmmvhmfMp2W4,https://www.google.com/maps/place/?q=place_id:ChIJgYYSHexpfDkRmmvhmfMp2W4,part_078,2026-09-19 08:46:41,23
Forever living products distributor,Organic Food Store,Health and beauty shop,Health and beauty shop,460665,N/A,N/A,5.0,,"Sonora, Kaloni, Madhya Pradesh 460661",460665,21.7572138,78.20746299999999,ChIJV2GGncvB1TsRRN_3kO0h9Pk,https://www.google.com/maps/place/?q=place_id:ChIJV2GGncvB1TsRRN_3kO0h9Pk,part_078,2026-09-19 08:46:41,24
Jaivik Setu,Organic Food Store,Natural goods store,Natural goods store,460665,+91 88893 33312,http://www.jaiviksetu.com/,4.3,879.0,"66, Bicholi Mardana Rd, opposite Rajshahi Resort, Pragati Vihar, Indore, Madhya Pradesh 452016",Pragati Vihar,22.701351199999998,75.9299362,ChIJvzfbGRzjYjkRm-rWYygrpLg,https://www.google.com/maps/place/?q=place_id:ChIJvzfbGRzjYjkRm-rWYygrpLg,part_078,2026-09-19 08:46:41,25
Jainatva wood pressed oil,Organic Food Store,Organic shop,"Organic shop, Store, Wholesaler",460665,+91 95797 12345,https://jainatva.com/,4.9,61.0,"113, main road, Janta Colony, Malharganj, Indore, Madhya Pradesh 452002","Janta Colony, Malharganj",22.7195947,75.8458939,ChIJmbpnjsH9YjkR9d54nG5W6nk,https://www.google.com/maps/place/?q=place_id:ChIJmbpnjsH9YjkR9d54nG5W6nk,part_078,2026-09-19 08:46:41,26
The Millet World Indore,Organic Food Store,Natural goods store,Natural goods store,460665,+91 91313 11051,https://milletplanet.wordpress.com/,4.9,20.0,"J-Block Golden Palm, Niranjanpur, Indore, Madhya Pradesh 452010",Niranjanpur,22.7778325,75.8864949,ChIJ6cp0qZoDYzkRY9grcYbgn48,https://www.google.com/maps/place/?q=place_id:ChIJ6cp0qZoDYzkRY9grcYbgn48,part_078,2026-09-19 08:46:41,27
PRANAM NATURE CURE/ GOOD NATURE AYURVEDA @ ANNAI ORGANIC & NATURALS,Organic Food Store,Naturopathic practitioner,"Naturopathic practitioner, Alternative medicine practitioner, Aromatherapy service, Ayurvedic clinic, Herbal medicine store, Natural goods store, Weight loss service",460665,+91 95666 56790,http://annaiorganicfoods.com/,4.5,206.0,"8, 1st Ave, near RAAGAS mini hall, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600020","Shastri Nagar, Adyar",13.0010005,80.262177,ChIJ0_uDEPJnUjoRBQs2iY2-Ta4,https://www.google.com/maps/place/?q=place_id:ChIJ0_uDEPJnUjoRBQs2iY2-Ta4,part_078,2026-09-19 08:46:41,28
Nature's Basket,Organic Food Store,Supermarket,"Supermarket, Gourmet grocery store",460665,+91 74000 47334,http://www.naturesbasket.co.in/,4.2,1435.0,"Plot No.352, Shop No. 1 and 2, Ground Floor, Business Square, 3, Lane Number 5, Koregaon Park, Pune, Maharashtra 411001","Ganga Fortune Society, Meera Nagar, Koregaon Park",18.5367277,73.8973663,ChIJZUAllUnBwjsRnX-Fy8R0m5c,https://www.google.com/maps/place/?q=place_id:ChIJZUAllUnBwjsRnX-Fy8R0m5c,part_078,2026-09-19 08:46:41,29
Yawalkar farm / यावलकर शेत,Organic Food Store,Tourist attraction,"Tourist attraction, Biotechnology company, Farm household tour, Natural goods store, Organic farm",460665,+91 77739 93686,N/A,4.7,13.0,"F7R9+JC multai road, dist, opposite Hp gas godown, Warud, Maharashtra 444906",460665,21.491602999999998,78.2685039,ChIJqZge8zDL1TsR8c7aj1KTbZo,https://www.google.com/maps/place/?q=place_id:ChIJqZge8zDL1TsR8c7aj1KTbZo,part_078,2026-09-19 08:46:41,30
Khadyot Naturals Pvt Ltd,Organic Food Store,Food manufacturer,Food manufacturer,460665,N/A,http://www.khadyotnaturals.com/,5.0,20.0,"Industrial Area Bagroda, D-16, Bhopal, Madhya Pradesh 462026",460665,23.1389677,77.5548073,ChIJk7QmzsxBfDkR1bcKx5u8UEo,https://www.google.com/maps/place/?q=place_id:ChIJk7QmzsxBfDkR1bcKx5u8UEo,part_078,2026-09-19 08:46:41,31
Food and face,Organic Food Store,Cosmetics store,"Cosmetics store, Cake shop, Make-up artist",460665,+91 96733 78227,N/A,5.0,19.0,"near ratnaparkhi Near Shiv traders, Satyadev nagar, Warud, Maharashtra 444906",Satyadev nagar,21.4726927,78.27193559999999,ChIJBZq7n83L1TsR7-gQBTG2MIU,https://www.google.com/maps/place/?q=place_id:ChIJBZq7n83L1TsR7-gQBTG2MIU,part_078,2026-09-19 08:46:41,32
Shri Sadguru Organics -krushi seva kendra,Organic Food Store,Organic shop,"Organic shop, Agricultural Product Wholesaler, Agricultural service, Agrochemicals Supplier, Organic farm, Fertilizer Store",460665,N/A,N/A,5.0,2.0,"front Chatrpati Shivaji garden, Tivasa road, Shendurjana Ghat, Maharashtra 444907",460665,21.523966599999998,78.2842921,ChIJg5z673PL1TsRoiP_e0LaqWk,https://www.google.com/maps/place/?q=place_id:ChIJg5z673PL1TsRoiP_e0LaqWk,part_078,2026-09-19 08:46:42,33
J.R Mishra Thanedar Kirana,Organic Food Store,Grocery store,"Grocery store, Wholesale grocer, Wholesaler",460665,N/A,N/A,4.8,12.0,"Warud, Maharashtra 444906",460665,21.4734358,78.2692576,ChIJp-Lrw-zK1TsRd9tmmnKliV8,https://www.google.com/maps/place/?q=place_id:ChIJp-Lrw-zK1TsRd9tmmnKliV8,part_078,2026-09-19 08:46:42,34
Daily Needs And General Store,Provision Store,Grocery store,"Grocery store, General store",460665,+91 78280 11095,N/A,4.3,,"Waghmare Vila, Ambedkar Chouk, Tiwarkhed, Multai, Madhya Pradesh 460665",460665,21.610315999999997,78.22883709999999,ChIJXWc8tQzJ1TsR2OfrvnfsXCA,https://www.google.com/maps/place/?q=place_id:ChIJXWc8tQzJ1TsR2OfrvnfsXCA,part_078,2026-09-19 08:46:40,35
Vardhman kirana & general online store,Provision Store,Grocery store,Grocery store,460665,+91 98930 61874,N/A,4.8,,"Sadar, Betul, Madhya Pradesh 460001",Sadar,21.8998405,77.8922369,ChIJP1lsT-sJ1jsRB32rLvYUI74,https://www.google.com/maps/place/?q=place_id:ChIJP1lsT-sJ1jsRB32rLvYUI74,part_078,2026-09-19 08:46:40,36
Jai Shri Mahakal Kirana & General Store Gangapur,Provision Store,General store,General store,460665,+91 83196 17946,N/A,5.0,,"At Gangapur Teh, Dist, Prabhat Pattan, Betul, Madhya Pradesh 460665",460665,21.6058472,78.1947375,ChIJW_qeKDrP1TsRerbtIWCv5BA,https://www.google.com/maps/place/?q=place_id:ChIJW_qeKDrP1TsRerbtIWCv5BA,part_078,2026-09-19 08:46:40,37
Lalit barange kirana store,Provision Store,General store,General store,460665,N/A,N/A,4.1,,"P7H4+FV, Chouthiya, Madhya Pradesh 460661",460665,21.7286459,78.2571537,ChIJx2b_CyjB1TsR3CPWLxOZHGA,https://www.google.com/maps/place/?q=place_id:ChIJx2b_CyjB1TsR3CPWLxOZHGA,part_078,2026-09-19 08:46:40,38
Shree Ram Provision stores,Provision Store,Grocery store,Grocery store,460665,N/A,N/A,4.1,,"Q7F8+X4Q, Multai, Madhya Pradesh 460661",460665,21.774969499999997,78.26535799999999,ChIJt3tajv3B1TsRpT6GKj7KGbE,https://www.google.com/maps/place/?q=place_id:ChIJt3tajv3B1TsRpT6GKj7KGbE,part_078,2026-09-19 08:46:40,39
Yash Kirana and general store,Provision Store,Grocery store,Grocery store,460665,N/A,N/A,3.9,,"WV5Q+7X8, indira ward, Tikari, Betul, Madhya Pradesh 460001","Tikari, Agnihotri Colony",21.908158,77.8899648,ChIJAQAAkLsJ1jsRg4xJchemmSo,https://www.google.com/maps/place/?q=place_id:ChIJAQAAkLsJ1jsRg4xJchemmSo,part_078,2026-09-19 08:46:40,40
Jayash Kirana And General Store,Provision Store,Grocery store,Grocery store,460665,+91 93998 53600,N/A,,,"At Post Baghoda Teh, Dist, Prabhat Pattan, Betul, Madhya Pradesh 460665",460665,21.6620836,78.20721859999999,ChIJV-1TEUzH1TsRvTuEyBypN6U,https://www.google.com/maps/place/?q=place_id:ChIJV-1TEUzH1TsRvTuEyBypN6U,part_078,2026-09-19 08:46:40,41
Balpande Kirana Store,Provision Store,Grocery store,Grocery store,460665,+91 99264 58452,N/A,5.0,,"Dargah Road, Teh, Prabhat Pattan, Madhya Pradesh 460665",460665,21.642209899999997,78.27498039999999,ChIJIRNB7NnH1TsRFSgX2rF5WFQ,https://www.google.com/maps/place/?q=place_id:ChIJIRNB7NnH1TsRFSgX2rF5WFQ,part_078,2026-09-19 08:46:40,42
Jai Maa Tapti Provision & Grocery Store,Provision Store,Grocery store,Grocery store,460665,N/A,N/A,4.9,,"Jambadi Rd, Multai, Madhya Pradesh 460661",460665,21.7773495,78.2505463,ChIJk0CStdPB1TsRWXGLul379WI,https://www.google.com/maps/place/?q=place_id:ChIJk0CStdPB1TsRWXGLul379WI,part_078,2026-09-19 08:46:40,43
Gopal General Store,Provision Store,Indian grocery store,Indian grocery store,460665,N/A,N/A,3.7,,"M9M5+PJ8, Chilhati, Madhya Pradesh 460661",460665,21.684289399999997,78.3590711,ChIJ4Y0Yjwq51TsR-7V9_2vGnag,https://www.google.com/maps/place/?q=place_id:ChIJ4Y0Yjwq51TsR-7V9_2vGnag,part_078,2026-09-19 08:46:40,44
Vilas Kirana Store,Provision Store,General store,General store,460665,+91 84500 81823,N/A,,,"Laxmi Chowk Prabhat pattan Teh, Dist, Prabhat Pattan, Betul, Madhya Pradesh 460665",460665,21.6421279,78.2713156,ChIJoUJLvuzH1TsRdoQHTaNggUk,https://www.google.com/maps/place/?q=place_id:ChIJoUJLvuzH1TsRdoQHTaNggUk,part_078,2026-09-19 08:46:40,45
🛒BHOPTE KIRANA STORE WANDLI 🛒,Provision Store,Market,Market,460665,N/A,N/A,,,"H5VV+7Q5, Prabhat, Pattan, Wandli, Madhya Pradesh 460665",Prabhat,21.5931288,78.1944941,ChIJAQ2JGQDP1TsRsS-iaxnUWwk,https://www.google.com/maps/place/?q=place_id:ChIJAQ2JGQDP1TsRsS-iaxnUWwk,part_078,2026-09-19 08:46:40,46
Baraskar Kirana and general store,Provision Store,Grocery store,Grocery store,460665,+91 94244 53549,N/A,5.0,,"J7R9+CR, Bus stand road, Prabhat Pattan, Madhya Pradesh 460665",460665,21.6410475,78.269623,ChIJA_OFGHrH1TsRV6nR3c11mkU,https://www.google.com/maps/place/?q=place_id:ChIJA_OFGHrH1TsRV6nR3c11mkU,part_078,2026-09-19 08:46:40,47
Khandelwal General Stores,Provision Store,Book store,"Book store, Educational supply store, Pen store, Stationery store",460665,+91 81034 24242,http://www.khandelwalgeneralstores.com/,4.6,,"Main Road, below Hotel IC INN, Housing Board Colony, Ganj, Betul, Madhya Pradesh 460001","Housing Board Colony, Ganj",21.899415899999997,77.9065658,ChIJe7rfIu0J1jsRrUSBPbjZcpc,https://www.google.com/maps/place/?q=place_id:ChIJe7rfIu0J1jsRrUSBPbjZcpc,part_078,2026-09-19 08:46:40,48
Jai Maa Chandi Kirana And General Store,Provision Store,Grocery store,Grocery store,460665,+91 89597 17339,N/A,3.5,,"RV6W+VXV, Betul - Athner Rd, Betul, Amdar, Madhya Pradesh 460001",460665,21.812249299999998,77.89741579999999,ChIJ-eLIWsIK1jsR8Y2mDVzDfN4,https://www.google.com/maps/place/?q=place_id:ChIJ-eLIWsIK1jsR8Y2mDVzDfN4,part_078,2026-09-19 08:46:40,49
Paras kirana & general store,Provision Store,General store,General store,460665,+91 88177 37106,N/A,,,"house number 58, Mahajan colony, Prabhat Pattan, Madhya Pradesh 460665",460665,21.6546758,78.2667304,ChIJuf85ZV3H1TsRxLAHEGlb0dQ,https://www.google.com/maps/place/?q=place_id:ChIJuf85ZV3H1TsRxLAHEGlb0dQ,part_078,2026-09-19 08:46:40,50
Sai Kripa Kirana Store,Provision Store,General store,General store,460665,+91 88898 89399,N/A,3.6,,"J7PF+M88, Sharda Choak, Prabhat Pattan, Madhya Pradesh 460665",460665,21.636673299999998,78.27331319999999,ChIJxR9ETt3H1TsRR8_YWz2gltM,https://www.google.com/maps/place/?q=place_id:ChIJxR9ETt3H1TsRR8_YWz2gltM,part_078,2026-09-19 08:46:40,51
Shriram Kirana Store,Provision Store,General store,General store,460665,+91 94075 27217,N/A,,,"At Laxmi Chowk Prabhatpattan Teh, Dist, Prabhat Pattan, Betul, Madhya Pradesh 460665",460665,21.641784599999998,78.2716408,ChIJw7ywobfH1TsRbTH9a-6fBss,https://www.google.com/maps/place/?q=place_id:ChIJw7ywobfH1TsRbTH9a-6fBss,part_078,2026-09-19 08:46:40,52
Jay Somnath mahadev kirana,Provision Store,General store,General store,460665,N/A,N/A,,,"H9Q7+MM5, Pandoni, Madhya Pradesh 460665",460665,21.5890648,78.36419649999999,ChIJ6xwabgC31TsRbuSUkQZvwXI,https://www.google.com/maps/place/?q=place_id:ChIJ6xwabgC31TsRbuSUkQZvwXI,part_078,2026-09-19 08:46:40,53
Balaji Super Bazar Bagona,Provision Store,Grocery store,Grocery store,460665,+91 95225 77717,N/A,4.4,,"Main Rd, Bagdona, Madhya Pradesh 460449",460665,22.1240758,78.1058218,ChIJ8d0gRNf51TsRKA8ftdrtUYY,https://www.google.com/maps/place/?q=place_id:ChIJ8d0gRNf51TsRKA8ftdrtUYY,part_078,2026-09-19 08:46:40,54
HIRANI & SONS,Provision Store,Dry Fruit Store,Dry Fruit Store,460665,+91 7141 234 925,N/A,4.2,,"Main Road, Housing Board Colony, Ganj, Betul, Madhya Pradesh 460001","Housing Board Colony, Ganj",21.898691499999998,77.9071652,ChIJ1ZhfkZQJ1jsRgYk-sDqOFPk,https://www.google.com/maps/place/?q=place_id:ChIJ1ZhfkZQJ1jsRgYk-sDqOFPk,part_078,2026-09-19 08:46:40,55
Irsad Kirana and General Store,Provision Store,General store,General store,460665,+91 70008 54938,N/A,4.6,,"Unnamed Road, Pathakhera, Madhya Pradesh 460449",460665,22.1320808,78.1454569,ChIJh54qJ3X31TsRVulwhWzLdxM,https://www.google.com/maps/place/?q=place_id:ChIJh54qJ3X31TsRVulwhWzLdxM,part_078,2026-09-19 08:46:40,56
SONI KIRANA NEW DEORAJNAGAR,Provision Store,Supermarket,Supermarket,460665,+91 97551 92571,N/A,3.7,,"64JP+5WF, Gidhaila, Madhya Pradesh 485881",460665,24.2304358,81.1372907,ChIJ9b9zDBIVhDkRRUhTty7y6y0,https://www.google.com/maps/place/?q=place_id:ChIJ9b9zDBIVhDkRRUhTty7y6y0,part_078,2026-09-19 08:46:40,57
Kushwah Kirana,Provision Store,Grocery store,Grocery store,460665,+91 97540 52534,N/A,5.0,,"2, Sanavda Road, Kushwah Mohalla, Betma, Madhya Pradesh 453001",Kushwah Mohalla,22.688990699999998,75.6143845,ChIJIxmdb_VTYjkRU2kPGQUAOTk,https://www.google.com/maps/place/?q=place_id:ChIJIxmdb_VTYjkRU2kPGQUAOTk,part_078,2026-09-19 08:46:40,58
Mahakal Kirana And Patanjali Store,Provision Store,Indian grocery store,Indian grocery store,460665,N/A,N/A,3.6,,"JJJ7+5HV, Sagore Kuti Rd, Pithampur Industrial Area, Kalibillod, Madhya Pradesh 454774",Pithampur Industrial Area,22.630498499999998,75.6139345,ChIJhRfEFlZRYjkRLxukh9aZTD0,https://www.google.com/maps/place/?q=place_id:ChIJhRfEFlZRYjkRLxukh9aZTD0,part_078,2026-09-19 08:46:40,59
Gulab kirana,Provision Store,Indian grocery store,Indian grocery store,460665,N/A,N/A,3.9,,"91, Betma Bypass Rd, Near Co-operative Society, Rolai, Madhya Pradesh 453001",460665,22.722969499999998,75.6511414,ChIJfb3blDBVYjkRKCgjbZ5RS_Q,https://www.google.com/maps/place/?q=place_id:ChIJfb3blDBVYjkRKCgjbZ5RS_Q,part_078,2026-09-19 08:46:40,60
Chaturvedi Atta Chakki & Kirana Store,Provision Store,Indian grocery store,Indian grocery store,460665,+91 99817 94073,N/A,4.0,,"42C3+5WM, Ghoradongri, Madhya Pradesh 460443",460665,22.1204622,78.00479279999999,ChIJN3TCztv-1TsRJi3a4qb8AUk,https://www.google.com/maps/place/?q=place_id:ChIJN3TCztv-1TsRJi3a4qb8AUk,part_078,2026-09-19 08:46:40,61
Priti General Store,Provision Store,General store,General store,460665,+91 93433 52284,N/A,5.0,,"Birul Bazar, Madhya Pradesh 460666",460665,21.717352599999998,78.15819239999999,ChIJdejSdADD1TsRsULO5XRqBPM,https://www.google.com/maps/place/?q=place_id:ChIJdejSdADD1TsRsULO5XRqBPM,part_078,2026-09-19 08:46:41,62
SUPER PROVISION 2,Provision Store,Grocery store,Grocery store,460665,N/A,N/A,1.0,1.0,"near don bosco football club, सदर, Betul, Madhya Pradesh 460001",सदर,21.894852999999998,77.8935291,ChIJGXAcI5gJ1jsRCZD3Ec0pcBc,https://www.google.com/maps/place/?q=place_id:ChIJGXAcI5gJ1jsRCZD3Ec0pcBc,part_078,2026-09-19 08:46:41,63
